INTERVIEW_START_W55,ENVIR8_e_W55,EN7_W55,F_AGECAT,F_SEX,F_EDUCCAT,F_EDUCCAT2,F_PARTYSUM_FINAL
2019-10-06 13:41:00,2.0,1.0,3.0,1.0,2.0,3.0,2.0
2019-10-04 05:51:59,2.0,1.0,1.0,1.0,1.0,6.0,2.0
2019-10-04 16:01:00,3.0,2.0,1.0,1.0,2.0,3.0,1.0
2019-10-04 14:38:00,2.0,1.0,1.0,2.0,1.0,6.0,1.0
2019-10-09 23:22:00,2.0,1.0,3.0,2.0,1.0,6.0,2.0
2019-10-03 22:47:00,3.0,2.0,2.0,1.0,3.0,1.0,2.0
2019-10-04 22:16:00,2.0,1.0,3.0,1.0,1.0,6.0,2.0
2019-10-04 21:52:00,2.0,1.0,3.0,1.0,1.0,6.0,2.0
2019-10-04 21:52:00,2.0,1.0,4.0,1.0,3.0,2.0,2.0
2019-10-06 13:00:00,2.0,1.0,2.0,2.0,1.0,5.0,2.0
2019-10-07 18:17:00,2.0,2.0,2.0,1.0,2.0,3.0,2.0
2019-10-06 22:06:00,2.0,1.0,1.0,2.0,3.0,1.0,1.0
2019-10-10 01:47:00,3.0,2.0,1.0,1.0,1.0,5.0,1.0
2019-10-08 23:39:00,2.0,1.0,2.0,2.0,1.0,5.0,2.0
2019-10-06 18:00:00,2.0,1.0,2.0,1.0,1.0,6.0,2.0
2019-10-05 10:32:00,1.0,3.0,3.0,1.0,2.0,4.0,1.0
2019-10-04 21:43:59,3.0,3.0,4.0,1.0,2.0,3.0,1.0
2019-10-05 13:13:00,3.0,4.0,2.0,2.0,3.0,1.0,2.0
2019-10-04 02:45:00,2.0,1.0,1.0,1.0,1.0,5.0,2.0
2019-10-05 01:41:00,3.0,2.0,2.0,2.0,3.0,2.0,1.0
2019-10-09 10:55:00,3.0,2.0,2.0,1.0,2.0,4.0,2.0
2019-10-08 00:47:00,2.0,1.0,2.0,2.0,1.0,6.0,2.0
2019-10-10 00:46:00,2.0,1.0,4.0,1.0,1.0,6.0,2.0
2019-10-07 15:50:59,2.0,1.0,3.0,2.0,3.0,2.0,1.0
2019-10-04 14:13:59,2.0,2.0,4.0,2.0,1.0,5.0,2.0
2019-10-07 16:09:00,2.0,1.0,4.0,1.0,1.0,6.0,2.0
2019-10-03 21:19:59,1.0,2.0,2.0,1.0,1.0,6.0,1.0
2019-10-03 21:07:00,2.0,1.0,2.0,1.0,1.0,5.0,2.0
2019-10-05 04:08:00,2.0,1.0,2.0,1.0,1.0,5.0,2.0
2019-10-06 22:03:00,3.0,3.0,3.0,1.0,3.0,2.0,1.0
2019-10-08 22:11:00,2.0,2.0,3.0,1.0,1.0,5.0,1.0
2019-10-09 18:11:00,1.0,3.0,3.0,1.0,3.0,1.0,1.0
2019-10-03 22:39:00,2.0,1.0,3.0,2.0,1.0,5.0,2.0
2019-10-03 20:56:00,2.0,1.0,2.0,2.0,1.0,6.0,2.0
2019-10-05 07:35:59,2.0,2.0,2.0,2.0,3.0,2.0,1.0
2019-10-05 19:11:59,2.0,2.0,4.0,2.0,2.0,3.0,1.0
2019-10-05 04:42:59,3.0,3.0,1.0,2.0,2.0,3.0,1.0
2019-10-09 15:39:00,2.0,2.0,4.0,2.0,2.0,3.0,2.0
2019-10-07 21:00:00,3.0,3.0,4.0,2.0,3.0,2.0,1.0
2019-10-06 21:46:00,2.0,1.0,3.0,2.0,1.0,6.0,2.0
2019-10-05 18:57:59,3.0,3.0,4.0,2.0,3.0,2.0,1.0
2019-10-04 21:16:00,2.0,1.0,4.0,1.0,1.0,6.0,2.0
2019-10-05 02:00:00,3.0,2.0,3.0,1.0,2.0,4.0,1.0
2019-10-08 10:14:00,3.0,3.0,3.0,1.0,1.0,5.0,1.0
2019-10-03 20:55:00,2.0,1.0,3.0,2.0,2.0,3.0,2.0
2019-10-03 20:56:00,2.0,1.0,2.0,1.0,1.0,6.0,2.0
2019-10-11 15:18:00,2.0,1.0,1.0,2.0,1.0,6.0,2.0
2019-10-03 21:10:00,2.0,1.0,2.0,2.0,1.0,5.0,2.0
2019-10-03 21:25:00,2.0,1.0,3.0,2.0,1.0,6.0,2.0
2019-10-05 02:41:00,2.0,1.0,1.0,2.0,2.0,3.0,2.0
2019-10-07 19:21:59,3.0,3.0,3.0,1.0,3.0,1.0,2.0
2019-10-05 19:23:00,3.0,4.0,3.0,1.0,2.0,3.0,1.0
2019-10-09 15:14:00,2.0,1.0,2.0,2.0,1.0,6.0,2.0
2019-10-04 23:36:59,2.0,2.0,2.0,2.0,1.0,6.0,2.0
2019-10-03 21:19:00,3.0,4.0,3.0,2.0,2.0,3.0,1.0
2019-10-05 13:56:00,3.0,2.0,4.0,1.0,2.0,3.0,1.0
2019-10-03 22:00:00,1.0,1.0,2.0,1.0,1.0,5.0,2.0
2019-10-05 04:04:59,2.0,2.0,2.0,2.0,2.0,4.0,2.0
2019-10-04 00:30:00,2.0,1.0,2.0,1.0,3.0,2.0,2.0
2019-10-04 21:52:00,2.0,2.0,1.0,2.0,3.0,1.0,1.0
2019-10-10 17:41:00,3.0,2.0,3.0,2.0,1.0,5.0,2.0
2019-10-08 03:57:59,2.0,1.0,1.0,1.0,1.0,5.0,2.0
2019-10-05 13:58:00,1.0,3.0,3.0,1.0,2.0,3.0,1.0
2019-10-03 22:20:59,2.0,1.0,3.0,1.0,1.0,5.0,2.0
2019-10-03 21:15:00,2.0,1.0,2.0,2.0,2.0,4.0,2.0
2019-10-05 01:48:00,2.0,2.0,2.0,2.0,1.0,6.0,2.0
2019-10-04 01:55:00,2.0,1.0,4.0,1.0,1.0,6.0,2.0
2019-10-04 22:49:59,2.0,1.0,3.0,2.0,1.0,6.0,2.0
2019-10-04 23:01:00,2.0,2.0,3.0,1.0,1.0,5.0,1.0
2019-10-04 01:35:59,2.0,1.0,2.0,2.0,1.0,5.0,2.0
2019-10-11 10:08:00,1.0,2.0,3.0,2.0,3.0,1.0,2.0
2019-10-05 16:09:00,2.0,1.0,3.0,1.0,1.0,6.0,2.0
2019-10-05 15:15:00,1.0,2.0,3.0,1.0,1.0,5.0,1.0
2019-10-04 02:15:00,2.0,1.0,2.0,1.0,2.0,4.0,2.0
2019-10-13 15:32:00,2.0,1.0,4.0,2.0,2.0,3.0,2.0
2019-10-06 02:38:00,2.0,1.0,1.0,2.0,1.0,5.0,2.0
2019-10-04 01:17:00,2.0,99.0,4.0,2.0,3.0,2.0,9.0
2019-10-03 21:16:00,3.0,3.0,3.0,1.0,2.0,3.0,1.0
2019-10-06 20:03:00,2.0,1.0,4.0,2.0,2.0,3.0,2.0
2019-10-05 03:33:00,2.0,1.0,4.0,1.0,1.0,6.0,2.0
2019-10-04 18:16:00,2.0,3.0,3.0,1.0,2.0,4.0,2.0
2019-10-04 23:18:00,1.0,4.0,3.0,1.0,2.0,3.0,1.0
2019-10-03 23:11:00,2.0,1.0,3.0,2.0,1.0,6.0,1.0
2019-10-08 14:16:00,2.0,1.0,1.0,2.0,1.0,6.0,2.0
2019-10-10 13:54:00,1.0,4.0,2.0,1.0,3.0,2.0,1.0
2019-10-06 23:41:00,2.0,1.0,2.0,2.0,1.0,6.0,2.0
2019-10-05 14:24:00,3.0,3.0,2.0,1.0,3.0,2.0,1.0
2019-10-04 18:29:00,3.0,2.0,3.0,2.0,2.0,3.0,1.0
2019-10-07 18:05:59,2.0,1.0,2.0,1.0,1.0,5.0,2.0
2019-10-05 14:49:00,2.0,1.0,4.0,1.0,2.0,3.0,2.0
2019-10-06 13:11:59,2.0,1.0,4.0,1.0,1.0,6.0,2.0
2019-10-07 12:19:00,3.0,2.0,3.0,1.0,1.0,5.0,9.0
2019-10-04 15:31:00,3.0,3.0,1.0,2.0,2.0,3.0,1.0
2019-10-05 00:15:00,2.0,1.0,3.0,1.0,1.0,6.0,2.0
2019-10-04 23:41:59,2.0,1.0,3.0,1.0,1.0,6.0,2.0
2019-10-05 07:41:00,2.0,2.0,2.0,1.0,3.0,2.0,2.0
2019-10-08 08:05:00,2.0,99.0,3.0,1.0,3.0,2.0,1.0
2019-10-07 23:40:00,2.0,1.0,2.0,2.0,1.0,5.0,2.0
2019-10-07 16:26:00,1.0,3.0,2.0,1.0,1.0,5.0,1.0
2019-10-04 03:12:59,3.0,3.0,4.0,1.0,3.0,2.0,1.0
2019-10-07 01:00:00,1.0,2.0,1.0,1.0,3.0,2.0,1.0
2019-10-06 06:46:00,2.0,1.0,3.0,1.0,2.0,3.0,2.0
2019-10-04 10:06:59,3.0,2.0,2.0,2.0,3.0,1.0,1.0
2019-10-03 21:01:00,2.0,1.0,2.0,2.0,1.0,6.0,2.0
2019-10-07 15:49:00,2.0,1.0,3.0,2.0,2.0,3.0,2.0
2019-10-06 15:43:00,2.0,1.0,3.0,1.0,2.0,3.0,2.0
2019-10-08 15:04:00,2.0,1.0,2.0,2.0,2.0,4.0,2.0
2019-10-03 22:40:00,2.0,3.0,3.0,2.0,1.0,5.0,2.0
2019-10-04 22:13:00,2.0,1.0,3.0,1.0,2.0,3.0,9.0
2019-10-04 01:39:00,2.0,1.0,3.0,1.0,2.0,4.0,2.0
2019-10-07 16:28:59,3.0,3.0,2.0,2.0,2.0,3.0,2.0
2019-10-04 15:35:59,2.0,1.0,4.0,1.0,3.0,2.0,2.0
2019-10-03 20:57:00,1.0,4.0,3.0,2.0,3.0,2.0,1.0
2019-10-03 20:57:00,2.0,1.0,2.0,2.0,1.0,6.0,2.0
2019-10-05 17:06:59,2.0,1.0,2.0,2.0,1.0,6.0,2.0
2019-10-06 13:02:00,1.0,3.0,4.0,1.0,3.0,1.0,1.0
2019-10-04 04:28:59,3.0,2.0,2.0,2.0,1.0,5.0,2.0
2019-10-05 16:59:00,2.0,1.0,3.0,1.0,1.0,5.0,2.0
2019-10-04 23:25:00,2.0,1.0,1.0,2.0,1.0,5.0,1.0
2019-10-04 22:15:00,2.0,2.0,2.0,2.0,1.0,5.0,2.0
2019-10-04 15:26:59,2.0,1.0,3.0,2.0,3.0,2.0,2.0
2019-10-03 21:30:00,2.0,1.0,1.0,2.0,1.0,5.0,2.0
2019-10-04 00:49:00,3.0,3.0,4.0,1.0,2.0,4.0,1.0
2019-10-05 21:56:00,2.0,2.0,3.0,2.0,2.0,3.0,2.0
2019-10-05 18:47:00,2.0,1.0,1.0,2.0,1.0,6.0,2.0
2019-10-04 01:14:00,2.0,1.0,2.0,1.0,2.0,4.0,2.0
2019-10-03 21:07:00,2.0,1.0,2.0,1.0,1.0,5.0,2.0
2019-10-03 20:55:00,2.0,1.0,2.0,1.0,2.0,3.0,1.0
2019-10-05 02:01:00,2.0,2.0,2.0,2.0,2.0,3.0,2.0
2019-10-06 13:27:00,3.0,3.0,3.0,1.0,3.0,2.0,1.0
2019-10-05 21:43:00,2.0,2.0,2.0,2.0,1.0,5.0,1.0
2019-10-05 01:45:00,3.0,2.0,3.0,2.0,2.0,4.0,1.0
2019-10-05 19:06:59,1.0,3.0,3.0,2.0,3.0,2.0,1.0
2019-10-05 17:41:59,2.0,1.0,1.0,1.0,2.0,4.0,2.0
2019-10-07 16:39:00,2.0,2.0,4.0,1.0,2.0,3.0,1.0
2019-10-09 12:56:00,2.0,1.0,2.0,1.0,2.0,4.0,2.0
2019-10-05 01:49:59,2.0,1.0,3.0,2.0,2.0,4.0,2.0
2019-10-08 22:51:59,2.0,1.0,4.0,2.0,1.0,5.0,2.0
2019-10-04 02:30:00,2.0,1.0,2.0,2.0,1.0,5.0,2.0
2019-10-06 00:36:59,3.0,4.0,4.0,1.0,3.0,2.0,1.0
2019-10-07 22:45:00,1.0,4.0,3.0,1.0,1.0,6.0,1.0
2019-10-05 12:28:00,2.0,1.0,1.0,1.0,1.0,5.0,2.0
2019-10-07 15:28:00,2.0,1.0,3.0,2.0,2.0,3.0,2.0
2019-10-10 05:44:00,2.0,1.0,3.0,1.0,1.0,5.0,2.0
2019-10-08 01:41:00,2.0,2.0,2.0,1.0,2.0,4.0,2.0
2019-10-03 21:41:00,3.0,3.0,2.0,2.0,1.0,6.0,1.0
2019-10-04 23:36:59,3.0,2.0,4.0,2.0,1.0,6.0,1.0
2019-10-11 21:35:59,2.0,1.0,2.0,2.0,2.0,4.0,2.0
2019-10-05 05:49:00,1.0,4.0,2.0,1.0,1.0,6.0,1.0
2019-10-04 16:58:00,2.0,1.0,4.0,1.0,2.0,3.0,2.0
2019-10-03 21:02:00,2.0,2.0,2.0,1.0,1.0,6.0,2.0
2019-10-07 18:15:00,2.0,1.0,2.0,1.0,2.0,3.0,2.0
2019-10-05 13:42:00,2.0,1.0,3.0,1.0,1.0,6.0,2.0
2019-10-03 21:01:00,2.0,1.0,2.0,1.0,1.0,6.0,1.0
2019-10-07 05:45:00,2.0,1.0,4.0,2.0,1.0,5.0,2.0
2019-10-04 22:20:59,2.0,1.0,2.0,2.0,2.0,4.0,2.0
2019-10-06 22:14:00,2.0,2.0,1.0,2.0,3.0,2.0,1.0
2019-10-08 01:20:00,3.0,2.0,1.0,1.0,2.0,4.0,1.0
2019-10-04 18:59:00,2.0,1.0,3.0,2.0,3.0,2.0,9.0
2019-10-03 21:05:59,2.0,1.0,2.0,2.0,1.0,5.0,2.0
2019-10-05 02:53:00,2.0,1.0,1.0,1.0,1.0,5.0,2.0
2019-10-05 02:19:59,2.0,1.0,2.0,1.0,1.0,6.0,2.0
2019-10-07 15:40:00,2.0,1.0,2.0,1.0,1.0,5.0,2.0
2019-10-04 13:32:00,2.0,1.0,2.0,1.0,1.0,5.0,2.0
2019-10-05 14:44:00,2.0,2.0,3.0,1.0,3.0,2.0,2.0
2019-10-07 15:52:00,1.0,2.0,2.0,1.0,1.0,5.0,1.0
2019-10-06 03:33:00,2.0,2.0,2.0,1.0,1.0,5.0,2.0
2019-10-06 23:31:00,1.0,4.0,4.0,1.0,1.0,5.0,1.0
2019-10-03 20:55:00,1.0,1.0,2.0,2.0,1.0,6.0,1.0
2019-10-03 21:18:00,2.0,2.0,2.0,1.0,1.0,6.0,2.0
2019-10-05 22:30:00,1.0,3.0,3.0,1.0,1.0,6.0,1.0
2019-10-07 01:40:00,2.0,99.0,2.0,2.0,3.0,2.0,2.0
2019-10-09 16:39:00,2.0,1.0,1.0,2.0,1.0,5.0,2.0
2019-10-04 22:35:59,2.0,2.0,4.0,1.0,1.0,5.0,1.0
2019-10-09 17:48:00,2.0,1.0,1.0,2.0,1.0,5.0,2.0
2019-10-05 01:41:00,2.0,1.0,3.0,1.0,2.0,4.0,2.0
2019-10-03 20:55:00,3.0,3.0,4.0,2.0,2.0,3.0,1.0
2019-10-05 16:11:00,2.0,1.0,2.0,1.0,1.0,6.0,2.0
2019-10-07 15:49:00,2.0,1.0,2.0,1.0,1.0,5.0,2.0
2019-10-07 19:58:00,2.0,1.0,4.0,2.0,2.0,3.0,2.0
2019-10-04 23:56:00,2.0,2.0,4.0,2.0,3.0,2.0,1.0
2019-10-04 19:06:00,3.0,3.0,3.0,1.0,2.0,3.0,1.0
2019-10-07 18:57:59,2.0,1.0,4.0,2.0,1.0,5.0,2.0
2019-10-09 15:59:00,2.0,1.0,2.0,1.0,2.0,3.0,2.0
2019-10-04 22:24:00,1.0,3.0,4.0,1.0,2.0,3.0,1.0
2019-10-03 21:17:00,2.0,1.0,3.0,2.0,2.0,3.0,2.0
2019-10-04 23:13:00,3.0,2.0,3.0,1.0,1.0,6.0,1.0
2019-10-07 18:36:59,2.0,1.0,4.0,1.0,3.0,1.0,2.0
2019-10-07 20:50:59,2.0,2.0,3.0,1.0,2.0,3.0,2.0
2019-10-03 22:09:00,2.0,1.0,2.0,2.0,1.0,6.0,2.0
2019-10-07 13:59:00,2.0,1.0,3.0,2.0,1.0,5.0,9.0
2019-10-03 20:55:00,2.0,2.0,1.0,2.0,3.0,2.0,2.0
2019-10-03 21:04:59,2.0,2.0,4.0,2.0,2.0,3.0,2.0
2019-10-03 21:00:00,2.0,1.0,1.0,2.0,1.0,5.0,2.0
2019-10-10 21:36:59,2.0,1.0,2.0,1.0,1.0,5.0,1.0
2019-10-03 20:55:00,2.0,2.0,2.0,1.0,1.0,5.0,2.0
2019-10-06 19:45:00,2.0,1.0,3.0,1.0,3.0,1.0,2.0
2019-10-06 00:57:00,2.0,1.0,3.0,1.0,1.0,5.0,2.0
2019-10-08 01:16:00,2.0,1.0,2.0,2.0,1.0,6.0,2.0
2019-10-03 20:55:00,2.0,1.0,1.0,2.0,2.0,3.0,2.0
2019-10-11 16:34:00,2.0,1.0,3.0,1.0,1.0,6.0,2.0
2019-10-05 05:13:59,2.0,1.0,3.0,1.0,2.0,4.0,2.0
2019-10-03 20:57:00,1.0,3.0,2.0,1.0,2.0,4.0,1.0
2019-10-04 21:05:59,2.0,1.0,2.0,2.0,1.0,5.0,1.0
2019-10-07 23:27:59,2.0,2.0,2.0,2.0,2.0,4.0,2.0
2019-10-04 00:00:00,3.0,1.0,1.0,2.0,1.0,5.0,1.0
2019-10-03 22:23:00,2.0,1.0,4.0,2.0,1.0,5.0,2.0
2019-10-03 21:42:00,2.0,1.0,4.0,2.0,3.0,2.0,2.0
2019-10-07 18:36:59,2.0,3.0,3.0,2.0,2.0,3.0,9.0
2019-10-05 04:45:00,1.0,4.0,2.0,1.0,3.0,2.0,1.0
2019-10-05 23:40:00,2.0,1.0,2.0,2.0,1.0,6.0,2.0
2019-10-07 20:29:00,2.0,1.0,4.0,1.0,2.0,4.0,1.0
2019-10-05 23:43:00,1.0,3.0,3.0,1.0,1.0,6.0,1.0
2019-10-03 21:30:00,3.0,4.0,2.0,1.0,3.0,2.0,1.0
2019-10-07 18:16:00,2.0,1.0,1.0,1.0,2.0,3.0,2.0
2019-10-10 22:20:59,1.0,4.0,2.0,1.0,2.0,3.0,1.0
2019-10-07 16:28:00,3.0,3.0,2.0,1.0,3.0,2.0,1.0
2019-10-13 00:26:59,2.0,1.0,1.0,2.0,1.0,5.0,2.0
2019-10-06 13:56:00,3.0,3.0,3.0,1.0,3.0,2.0,2.0
2019-10-04 22:20:59,2.0,1.0,2.0,1.0,2.0,3.0,2.0
2019-10-09 21:16:00,2.0,1.0,1.0,1.0,2.0,4.0,2.0
2019-10-04 21:39:00,2.0,2.0,2.0,2.0,99.0,99.0,2.0
2019-10-02 13:41:00,1.0,3.0,3.0,1.0,1.0,5.0,1.0
2019-10-05 17:58:00,3.0,3.0,2.0,1.0,1.0,5.0,1.0
2019-10-06 17:10:00,3.0,2.0,4.0,2.0,3.0,2.0,2.0
2019-10-04 02:02:00,2.0,1.0,3.0,2.0,1.0,5.0,1.0
2019-10-06 01:48:00,2.0,1.0,3.0,2.0,3.0,2.0,2.0
2019-10-09 12:07:00,2.0,2.0,4.0,2.0,2.0,3.0,1.0
2019-10-03 21:23:00,2.0,2.0,1.0,1.0,2.0,4.0,1.0
2019-10-07 20:29:00,1.0,1.0,1.0,2.0,1.0,5.0,2.0
2019-10-06 09:59:00,2.0,1.0,2.0,2.0,1.0,5.0,2.0
2019-10-03 21:35:00,2.0,1.0,4.0,1.0,2.0,4.0,2.0
2019-10-03 21:04:00,2.0,1.0,1.0,1.0,1.0,5.0,2.0
2019-10-04 02:19:00,2.0,1.0,3.0,1.0,1.0,5.0,2.0
2019-10-09 17:50:59,2.0,1.0,1.0,2.0,3.0,2.0,2.0
2019-10-06 20:09:00,2.0,2.0,2.0,2.0,1.0,5.0,2.0
2019-10-07 19:28:00,1.0,1.0,1.0,2.0,2.0,4.0,2.0
2019-10-07 17:47:00,2.0,1.0,2.0,1.0,1.0,5.0,2.0
2019-10-04 16:06:59,2.0,1.0,4.0,1.0,1.0,6.0,2.0
2019-10-08 15:23:00,2.0,1.0,3.0,2.0,3.0,2.0,2.0
2019-10-04 21:00:00,1.0,2.0,2.0,1.0,3.0,2.0,2.0
2019-10-03 21:02:00,1.0,4.0,2.0,2.0,1.0,5.0,1.0
2019-10-06 19:58:00,1.0,3.0,3.0,1.0,2.0,3.0,1.0
2019-10-06 00:42:00,2.0,1.0,4.0,1.0,3.0,2.0,2.0
2019-10-04 03:07:00,2.0,1.0,1.0,2.0,3.0,1.0,2.0
2019-10-07 01:30:00,1.0,4.0,3.0,1.0,1.0,6.0,1.0
2019-10-08 02:23:00,2.0,2.0,2.0,2.0,1.0,6.0,9.0
2019-10-12 01:34:59,2.0,2.0,1.0,1.0,1.0,5.0,1.0
2019-10-03 21:10:00,2.0,1.0,2.0,1.0,1.0,5.0,2.0
2019-10-04 22:33:00,2.0,1.0,2.0,2.0,1.0,6.0,2.0
2019-10-03 22:08:00,2.0,1.0,4.0,1.0,1.0,5.0,2.0
2019-10-05 14:36:00,3.0,4.0,3.0,2.0,1.0,6.0,1.0
2019-10-04 00:45:00,2.0,2.0,2.0,1.0,1.0,5.0,2.0
2019-10-03 22:49:00,1.0,2.0,4.0,1.0,2.0,4.0,1.0
2019-10-07 15:52:00,2.0,1.0,2.0,1.0,1.0,6.0,2.0
2019-10-05 13:17:00,2.0,1.0,3.0,1.0,3.0,2.0,2.0
2019-10-03 22:13:00,2.0,1.0,3.0,2.0,1.0,5.0,2.0
2019-10-06 03:03:00,3.0,3.0,2.0,1.0,1.0,5.0,1.0
2019-10-04 23:03:00,1.0,2.0,1.0,1.0,2.0,3.0,1.0
2019-10-04 22:18:00,2.0,1.0,2.0,2.0,1.0,6.0,2.0
2019-10-05 01:35:59,2.0,1.0,3.0,1.0,1.0,6.0,2.0
2019-10-07 18:54:00,2.0,1.0,1.0,1.0,2.0,3.0,2.0
2019-10-05 00:08:00,3.0,2.0,3.0,2.0,1.0,5.0,1.0
2019-10-03 21:10:00,3.0,1.0,2.0,1.0,3.0,2.0,1.0
2019-10-04 21:50:59,2.0,1.0,1.0,2.0,1.0,6.0,2.0
2019-10-05 00:23:00,2.0,1.0,4.0,1.0,1.0,6.0,1.0
2019-10-06 14:41:00,2.0,1.0,3.0,1.0,3.0,2.0,2.0
2019-10-09 16:10:00,1.0,4.0,2.0,2.0,1.0,5.0,1.0
2019-10-06 03:50:59,3.0,3.0,3.0,1.0,3.0,2.0,1.0
2019-10-07 00:35:00,2.0,1.0,3.0,2.0,1.0,5.0,2.0
2019-10-04 23:03:00,1.0,4.0,3.0,1.0,2.0,3.0,1.0
2019-10-08 01:08:00,2.0,1.0,3.0,1.0,3.0,2.0,2.0
2019-10-09 17:34:00,2.0,1.0,2.0,2.0,1.0,5.0,2.0
2019-10-04 03:19:00,1.0,2.0,3.0,2.0,3.0,2.0,1.0
2019-10-04 22:39:00,2.0,99.0,2.0,2.0,1.0,6.0,2.0
2019-10-05 03:46:00,2.0,2.0,3.0,2.0,3.0,2.0,9.0
2019-10-10 18:19:59,2.0,1.0,1.0,1.0,2.0,3.0,2.0
2019-10-09 22:25:00,2.0,2.0,3.0,1.0,3.0,2.0,2.0
2019-10-03 21:34:00,2.0,1.0,3.0,2.0,2.0,4.0,2.0
2019-10-07 16:06:59,2.0,2.0,3.0,1.0,3.0,2.0,2.0
2019-10-07 16:03:00,2.0,1.0,2.0,2.0,1.0,6.0,2.0
2019-10-05 16:48:00,2.0,1.0,4.0,1.0,2.0,3.0,2.0
2019-10-04 22:28:59,2.0,1.0,1.0,2.0,2.0,3.0,1.0
2019-10-04 23:55:00,2.0,1.0,3.0,1.0,2.0,4.0,2.0
2019-10-03 23:40:00,2.0,2.0,4.0,1.0,1.0,5.0,1.0
2019-10-09 17:34:59,1.0,3.0,4.0,1.0,1.0,5.0,1.0
2019-10-05 13:55:00,2.0,3.0,2.0,2.0,3.0,1.0,2.0
2019-10-06 16:04:59,3.0,3.0,2.0,1.0,3.0,2.0,1.0
2019-10-05 20:26:00,2.0,1.0,2.0,2.0,1.0,6.0,2.0
2019-10-06 06:35:59,2.0,1.0,1.0,1.0,1.0,5.0,2.0
2019-10-09 16:34:59,2.0,1.0,1.0,2.0,2.0,3.0,2.0
2019-10-05 18:32:00,2.0,2.0,4.0,1.0,3.0,2.0,1.0
2019-10-06 02:31:00,2.0,1.0,1.0,2.0,1.0,6.0,2.0
2019-10-04 14:58:00,3.0,2.0,2.0,2.0,3.0,2.0,1.0
2019-10-05 04:28:59,2.0,1.0,3.0,2.0,1.0,5.0,2.0
2019-10-05 14:32:00,2.0,1.0,2.0,2.0,2.0,3.0,2.0
2019-10-10 19:20:00,2.0,1.0,3.0,2.0,1.0,5.0,1.0
2019-10-04 01:20:59,2.0,1.0,2.0,2.0,1.0,5.0,2.0
2019-10-04 15:57:59,2.0,1.0,2.0,1.0,1.0,6.0,2.0
2019-10-03 22:16:00,3.0,2.0,2.0,2.0,1.0,5.0,2.0
2019-10-05 00:56:00,2.0,1.0,3.0,2.0,1.0,6.0,2.0
2019-10-07 15:57:59,1.0,1.0,2.0,2.0,1.0,6.0,2.0
2019-10-11 15:54:00,2.0,1.0,1.0,2.0,1.0,5.0,2.0
2019-10-04 13:37:00,1.0,3.0,2.0,1.0,1.0,5.0,1.0
2019-10-06 05:02:00,3.0,2.0,3.0,2.0,2.0,3.0,1.0
2019-10-04 15:03:00,1.0,4.0,2.0,1.0,2.0,3.0,1.0
2019-10-04 00:04:00,3.0,4.0,2.0,1.0,2.0,3.0,1.0
2019-10-07 18:41:00,3.0,3.0,2.0,2.0,1.0,6.0,1.0
2019-10-04 21:35:59,2.0,1.0,2.0,1.0,1.0,6.0,2.0
2019-10-06 22:42:00,2.0,1.0,1.0,1.0,1.0,5.0,2.0
2019-10-05 21:35:00,2.0,1.0,2.0,2.0,1.0,5.0,2.0
2019-10-08 01:16:00,2.0,1.0,3.0,2.0,1.0,6.0,2.0
2019-10-04 21:00:00,2.0,1.0,1.0,2.0,3.0,2.0,2.0
2019-10-08 02:36:59,2.0,2.0,2.0,2.0,1.0,6.0,1.0
2019-10-04 21:00:00,2.0,1.0,3.0,1.0,2.0,3.0,2.0
2019-10-07 17:03:00,2.0,1.0,3.0,1.0,1.0,6.0,2.0
2019-10-03 21:48:00,2.0,1.0,1.0,1.0,1.0,5.0,1.0
2019-10-04 22:09:00,2.0,1.0,3.0,1.0,1.0,5.0,2.0
2019-10-04 05:08:00,3.0,2.0,2.0,2.0,1.0,6.0,1.0
2019-10-06 18:54:00,2.0,1.0,1.0,2.0,1.0,5.0,1.0
2019-10-13 00:43:00,2.0,1.0,2.0,2.0,1.0,6.0,2.0
2019-10-05 19:34:59,2.0,2.0,2.0,2.0,3.0,1.0,1.0
2019-10-05 18:12:59,2.0,1.0,1.0,1.0,1.0,5.0,2.0
2019-10-07 00:12:00,3.0,3.0,4.0,1.0,2.0,3.0,1.0
2019-10-04 23:16:00,2.0,2.0,4.0,1.0,3.0,2.0,1.0
2019-10-04 15:52:00,2.0,1.0,4.0,2.0,2.0,3.0,2.0
2019-10-05 02:06:59,2.0,1.0,2.0,2.0,2.0,4.0,2.0
2019-10-10 02:10:00,2.0,1.0,2.0,2.0,1.0,5.0,2.0
2019-10-08 20:43:00,2.0,1.0,2.0,2.0,2.0,4.0,2.0
2019-10-04 23:17:00,2.0,1.0,3.0,1.0,3.0,2.0,2.0
2019-10-02 13:21:59,3.0,2.0,3.0,2.0,1.0,5.0,1.0
2019-10-04 21:28:00,2.0,1.0,4.0,2.0,1.0,6.0,2.0
2019-10-04 00:34:00,2.0,2.0,2.0,2.0,2.0,4.0,1.0
2019-10-04 20:47:00,2.0,1.0,2.0,1.0,1.0,5.0,2.0
2019-10-05 13:37:00,2.0,1.0,3.0,1.0,2.0,3.0,2.0
2019-10-11 20:22:00,2.0,1.0,3.0,2.0,1.0,5.0,2.0
2019-10-08 14:18:00,3.0,3.0,4.0,2.0,2.0,3.0,1.0
2019-10-04 13:30:00,2.0,1.0,2.0,1.0,2.0,3.0,2.0
2019-10-04 00:40:00,2.0,2.0,4.0,2.0,1.0,5.0,2.0
