Year,Gas Fuel,Liquid Fuel,Solid Fuel,Cement,Gas Flaring,population,GCAG_TEMP,GIS_TEMP,Sea_anomaly_temp,GMSL,CO2_Increase,CSIRO Adjusted Sea Level,Glacier_mass
2116,5047.678947368411,7038.81578947368,11910.252631578944,1940.2052631578954,258.4421052631578,46460907944.673645,2.685607368421053,2.8804210526315757,3.074489535789475,393.6121052631579,7.784368421052648,22.20366761045787,-87.51892631578949
2117,5079.788721804514,7075.240601503756,11989.306766917289,1954.6992481203015,260.26541353383436,46702541658.18945,2.7044460902255594,2.9009398496240593,3.098001974887218,396.78827067669226,7.836661654135341,22.33254689514885,-88.11328195488727
2118,5111.898496240603,7111.665413533832,12068.360902255634,1969.1932330827076,262.0887218045109,46944175371.70526,2.723284812030073,2.9214586466165358,3.1215144139849613,399.9644360902257,7.888954887218048,22.461426179839833,-88.70763759398505
2119,5144.008270676692,7148.0902255639085,12147.415037593979,1983.6872180451137,263.9120300751879,47185809085.22101,2.7421235338345866,2.9419774436090194,3.1450268530827046,403.1406015037601,7.941248120300756,22.590305464530815,-89.30199323308261
2120,5176.11804511278,7184.515037593985,12226.469172932324,1998.1812030075198,265.7353383458644,47427442798.73682,2.760962255639093,2.962496240601503,3.168539292180448,406.31676691729353,7.993541353383463,22.719184749221796,-89.8963488721804
2121,5208.227819548869,7220.939849624061,12305.523308270669,2012.675187969926,267.55864661654095,47669076512.252625,2.7798009774436068,2.9830150375939795,3.192051731278191,409.4929323308279,8.045834586466171,22.848064033912777,-90.49070451127818
2122,5240.3375939849575,7257.364661654123,12384.577443609014,2027.169172932332,269.38195488721794,47910710225.76837,2.7986396992481204,3.003533834586463,3.2155641703759414,412.66909774436135,8.098127819548878,22.97694331860376,-91.08506015037597
2123,5272.447368421046,7293.789473684199,12463.63157894736,2041.663157894738,271.2052631578945,48152343939.28418,2.817478421052627,3.0240526315789467,3.2390766094736847,415.8452631578948,8.150421052631586,23.10582260329474,-91.67941578947375
2124,5304.557142857135,7330.214285714275,12542.685714285704,2056.157142857144,273.028571428571,48393977652.79999,2.8363171428571405,3.044571428571423,3.262589048571428,419.02142857142917,8.202714285714293,23.23470188798572,-92.27377142857154
2125,5336.666917293223,7366.639097744352,12621.73984962405,2070.6511278195503,274.851879699248,48635611366.315796,2.855155864661654,3.0650902255639068,3.286101487669171,422.1975939849626,8.255007518797001,23.363581172676703,-92.86812706766909
2126,5368.776691729327,7403.063909774428,12700.793984962394,2085.1451127819564,276.67518796992454,48877245079.83154,2.8739945864661607,3.0856090225563904,3.3096139267669145,425.373759398497,8.307300751879708,23.492460457367685,-93.46248270676688
2127,5400.886466165415,7439.488721804504,12779.84812030074,2099.6390977443625,278.49849624060107,49118878793.34735,2.8928333082706743,3.106127819548867,3.3331263658646577,428.54992481203044,8.359593984962416,23.621339742058666,-94.05683834586466
2128,5432.996240601504,7475.91353383458,12858.902255639085,2114.1330827067686,280.32180451127806,49360512506.86316,2.911672030075188,3.1266466165413505,3.356638804962401,431.7260902255639,8.411887218045123,23.75021902674959,-94.65119398496245
2129,5465.106015037592,7512.338345864657,12937.95639097743,2128.6270676691747,282.1451127819546,49602146220.37891,2.9305107518796945,3.147165413533834,3.3801512440601513,434.90225563909826,8.464180451127831,23.879098311440572,-95.24554962406023
2130,5497.215789473681,7548.763157894733,13017.010526315775,2143.121052631581,283.96842105263113,49843779933.894714,2.949349473684208,3.1676842105263106,3.4036636831578946,438.0784210526317,8.516473684210538,24.007977596131553,-95.83990526315802
2131,5529.32556390977,7585.187969924809,13096.06466165412,2157.615037593987,285.7917293233081,50085413647.41052,2.9681881954887217,3.188203007518794,3.427176122255638,441.2545864661661,8.568766917293246,24.136856880822535,-96.43426090225557
2132,5561.435338345858,7621.612781954886,13175.118796992465,2172.109022556393,287.61503759398465,50327047360.92627,2.9870269172932282,3.2087218045112778,3.450688561353381,444.4307518796995,8.621060150375953,24.265736165513516,-97.02861654135336
2133,5593.545112781947,7658.037593984962,13254.17293233081,2186.603007518799,289.4383458646612,50568681074.44208,3.005865639097742,3.2292406015037542,3.4742010004511243,447.6069172932339,8.673353383458661,24.394615450204498,-97.62297218045114
2134,5625.654887218036,7694.462406015038,13333.227067669155,2201.0969924812052,291.2616541353382,50810314787.957886,3.0247043609022555,3.249759398496238,3.4977134395488676,450.78308270676735,8.725646616541368,24.52349473489548,-98.21732781954893
2135,5657.764661654139,7730.8872180451,13412.2812030075,2215.5909774436113,293.0849624060147,51051948501.47363,3.043543082706762,3.2702781954887215,3.521225878646618,453.9592481203008,8.777939849624076,24.65237401958646,-98.81168345864671
2136,5689.874436090227,7767.312030075176,13491.335338345845,2230.0849624060174,294.90827067669125,51293582214.98944,3.0623818045112756,3.290796992481198,3.544738317744361,457.13541353383516,8.830233082706783,24.781253304277442,-99.40603909774427
2137,5721.984210526316,7803.736842105252,13570.38947368419,2244.5789473684235,296.73157894736823,51535215928.50525,3.0812205263157892,3.3113157894736815,3.5682507568421045,460.3115789473686,8.882526315789477,24.910132588968423,-100.00039473684205
2138,5754.093984962405,7840.161654135329,13649.443609022535,2259.0729323308296,298.55488721804477,51776849642.02106,3.1000592481202958,3.331834586466165,3.5917631959398477,463.487744360903,8.934819548872184,25.039011873659405,-100.59475037593984
2139,5786.203759398493,7876.586466165405,13728.49774436088,2273.5669172932357,300.3781954887213,52018483355.536804,3.1188979699248094,3.3523533834586416,3.615275635037591,466.66390977443643,8.987112781954892,25.167891158350386,-101.18910601503762
2140,5818.313533834582,7913.011278195481,13807.551879699255,2288.060902255642,302.2015037593983,52260117069.05261,3.137736691729323,3.3728721804511252,3.6387880741353342,469.8400751879699,9.0394060150376,25.296770443041368,-101.78346165413541
2141,5850.4233082706705,7949.436090225558,13886.6060150376,2302.554887218048,304.0248120300748,52501750782.56842,3.1565754135338295,3.393390977443609,3.6623005132330846,473.01624060150425,9.091699248120307,25.42564972773235,-102.37781729323319
2142,5882.533082706759,7985.860902255634,13965.660150375945,2317.048872180454,305.84812030075136,52743384496.08417,3.175414135338343,3.4139097744360853,3.685812952330828,476.1924060150377,9.143992481203014,25.554529012423274,-102.97217293233075
2143,5914.642857142848,8022.28571428571,14044.71428571429,2331.54285714286,307.67142857142835,52985018209.599976,3.194252857142857,3.434428571428569,3.709325391428571,479.36857142857207,9.196285714285722,25.683408297114255,-103.56652857142853
