id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1214013696160256001,1214013696160256001,2020-01-05 21:39:55 Eastern Standard Time,2020-01-05,21:39:55,-0400,1049403240,patriotbluest,🇺🇸Patriot Blues 🇺🇸,,Yeah “ read all the science on Wikipedia “ you “ dumber than flat earth believers” out there 🤔😳🙄  The #left never runs out of stupid or mouths to shove their shoes in   #ClimateChangeHoax,en,[],[],[],25,148,207,"['left', 'climatechangehoax']",[],https://twitter.com/PatriotBluesT/status/1214013696160256001,,https://twitter.com/KimDotcom/status/1213656154884042752,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1212766699797319681,1212766699797319681,2020-01-02 11:04:48 Eastern Standard Time,2020-01-02,11:04:48,-0400,216327829,gerardbattenuk,Gerard Batten,,"Excuse the bad language but he’s about to have his house burnt down.   It will all be blamed on the man made climate change hoax. People, their lived &amp; property don’t matter in the face of  the ideology.",en,[],[],[],65,572,1100,[],[],https://twitter.com/GerardBattenUK/status/1212766699797319681,,https://twitter.com/HappyHarryMedia/status/1212740948813324288,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1212746123338797056,1212746123338797056,2020-01-02 09:43:02 Eastern Standard Time,2020-01-02,09:43:02,-0400,1057645927,lesleymillercyp,Lesley Miller,,"... and here we have one of the real reasons for the climate change hoax - self serving greedy barstewards, as usual.   https://t.co/ZhoGfYvkJh",en,[],['https://www.standard.co.uk/news/tony-blair-to-earn-millions-as-climate-change-adviser-6473759.html'],[],73,222,360,[],[],https://twitter.com/LesleyMillercyp/status/1212746123338797056,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1211708872689242113,1211708872689242113,2019-12-30 13:01:22 Eastern Standard Time,2019-12-30,13:01:22,-0400,1144128948240035840,cindykendrick11,Sassy ass Cindy,,Does anybody think it's a coincident that little Greta shows up on the scene - talking nonsense about the climate  change HOAX - when our economy is growing by leaps and bounds.  Not a coincidence  - her puppet masters are looking for money - plain and simple!,en,[],[],[],110,385,990,[],[],https://twitter.com/CindyKendrick11/status/1211708872689242113,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1210649121264226306,1210649121264226306,2019-12-27 14:50:17 Eastern Standard Time,2019-12-27,14:50:17,-0400,216327829,gerardbattenuk,Gerard Batten,,Climate change hoax COLLAPSES as new science finds human activity has virtually zero impact on global temperatures –  https://t.co/bkLETeg5gz  https://t.co/bq7yqzKA4N,en,[],"['http://NaturalNews.com', 'https://www.naturalnews.com/2019-07-12-climate-change-hoax-collapses-new-science-cloud-cover.html']",[],227,1531,2425,[],[],https://twitter.com/GerardBattenUK/status/1210649121264226306,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1209625548315648000,1209625548315648000,2019-12-24 19:02:59 Eastern Standard Time,2019-12-24,19:02:59,-0400,3817328187,free_energy2016,FreeEnergy,,Dutch physician confirms CO2 has NO effect on #ClimateChange and that politicians do NOT want to admit this. Basically meaning the #ClimateCrisis is in fact a #ClimateChangeHoax and thus a FRAUD. Wake up!  https://t.co/rn0UId0Gjp,en,[],[],[],84,805,970,"['climatechange', 'climatecrisis', 'climatechangehoax']",[],https://twitter.com/free_energy2016/status/1209625548315648000,,,1,https://pbs.twimg.com/ext_tw_video_thumb/1209625439146270721/pu/img/GrXidnInU1QvyKqm.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1208761352329797638,1208761352329797638,2019-12-22 09:48:58 Eastern Standard Time,2019-12-22,09:48:58,-0400,364214133,va_shiva,"Dr.SHIVA Ayyadurai, MIT PhD. Inventor of Email",,MIT PHD Exposes “Climate Change” HOAX as @MassGovernor Baker “innovates” Transportation &amp; Climate Initiative (TCI) - MASSIVE GAS TAX - to “solve Climate” to fund MA Swamp -3rd worst infrastructure &amp; 3rd worst corruption in US- more tax slavery on workers.  https://t.co/7gwj8dhVmU,en,['massgovernor'],['https://www.pscp.tv/w/cM93GTFQbUVxT2Fhcm9KS298MXlvS01CTVBlTm5HURGVxAdHd5g7-sLVQ3Mc05klAhrav55bCRRdYNObOD8A?t=1m8s'],[],41,338,504,[],[],https://twitter.com/va_shiva/status/1208761352329797638,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1208718958351847424,1208718958351847424,2019-12-22 07:00:31 Eastern Standard Time,2019-12-22,07:00:31,-0400,66643970,davidicke,David Icke,,David Bellamy - The Honest Man Who Told The Truth About The Climate Change Hoax - David Icke  https://t.co/0wykQFNSFe  https://t.co/hoLXws9pGM,en,[],['http://ow.ly/uLO530q44Wg'],['https://pbs.twimg.com/media/EMY7fJ1WsAAmiw3.jpg'],16,189,438,[],[],https://twitter.com/davidicke/status/1208718958351847424,,,1,https://pbs.twimg.com/media/EMY7fJ1WsAAmiw3.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1206382954752008192,1206382954752008192,2019-12-15 20:18:04 Eastern Standard Time,2019-12-15,20:18:04,-0400,1011026495500738561,peter90666913,Peter,,Poor little thing got confused between cattle class and first class.......it’s all crashing down for her lying father and marketing team #auspol #ClimateChangeIsReal #climatechangehoax   https://t.co/7eXbjdcMSU,en,[],['https://www.news.com.au/technology/environment/climate-change/greta-thunberg-tweets-photo-sitting-on-overcrowded-train-floor-but-railway-says-she-travelled-first-class/news-story/82b69713ab128fcdb2e8787d441abaa7'],[],46,148,408,"['auspol', 'climatechangeisreal', 'climatechangehoax']",[],https://twitter.com/Peter90666913/status/1206382954752008192,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1196217092074115072,1196217092074115072,2019-11-17 19:02:34 Eastern Standard Time,2019-11-17,19:02:34,-0400,721103906416173056,kieserbill,Mr. Bill K. (Support small business),,"Trudeau isn't interested in battling the climate change hoax as he claims, he interested in taking our money because he is an irresponsible politician who has a spending problem. If his intent is reducing pollution, he would be pushing for pipelines.  https://t.co/sdnml4FiEj",en,[],['http://business.financialpost.com/wcm/d8371f7a-d0d0-4d9f-b1c9-d37a4eeed231'],[],29,218,432,[],[],https://twitter.com/KieserBill/status/1196217092074115072,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1195786253440102405,1195786253440102405,2019-11-16 14:30:34 Eastern Standard Time,2019-11-16,14:30:34,-0400,270327100,nigella_i5e,Nigella,,Climate change hoax COLLAPSES as new science finds human activity has virtually zero impact on global temperatures – https://t.co/7FpZpl7Xfk  https://t.co/0WCBwPJcLo,en,[],"['http://NaturalNews.com', 'https://www.naturalnews.com/2019-07-12-climate-change-hoax-collapses-new-science-cloud-cover.html']",[],9,155,159,[],[],https://twitter.com/nigella_i5e/status/1195786253440102405,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1195593583652290560,1195593583652290560,2019-11-16 01:44:58 Eastern Standard Time,2019-11-16,01:44:58,-0400,2659475605,826maureen,☘️Maureen says G’Day🙋🏻‍,,"The climate change hoax has collapsed. A devastating series of research papers has just been published, revealing that human activity can account for no more than .01°C rise in global temperatures, meaning ....virtually no measurable impact on the planet  https://t.co/6llZ708NHY",en,[],['https://www.naturalnews.com/2019-07-12-climate-change-hoax-collapses-new-science-cloud-cover.html'],[],134,1397,1818,[],[],https://twitter.com/826Maureen/status/1195593583652290560,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1194558669968379904,1194558669968379904,2019-11-13 05:12:35 Eastern Standard Time,2019-11-13,05:12:35,-0400,1139606740855451648,jesusistruth3,Jesusistruth,,"I, for one, am weary of the left’s fawning over this child’s demands. So glad to see her leaving the US.   #ClimateChangeHoax   #ClimateCult    https://t.co/oG4VeJDSMh",en,[],['https://www.foxnews.com/politics/greta-thunberg-to-set-sail-back-to-europe-wednesday-sooner-than-expected'],[],141,155,300,"['climatechangehoax', 'climatecult']",[],https://twitter.com/Jesusistruth3/status/1194558669968379904,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1194108808165019649,1194108808165019649,2019-11-11 23:24:59 Eastern Standard Time,2019-11-11,23:24:59,-0400,84219973,gailsline,Lady Rose⭐️K⭐️🇺🇸,,"Sorry Greta, but this is funny  How daaare I?   Simple... one hoax deserves another.  #ClimateChangeHoax  😂😂😂😂😂😂😂😂😂😂",en,[],[],[],20,237,309,['climatechangehoax'],[],https://twitter.com/gailsline/status/1194108808165019649,,https://twitter.com/CHIZMAGA/status/1183117227534368773,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1194004082534404098,1194004082534404098,2019-11-11 16:28:51 Eastern Standard Time,2019-11-11,16:28:51,-0400,1032904812281520128,sylviadeedee,SylviaD,,#qanda #climateemergency #climatechange #ClimateChangeHoax #climatecriminals  Greens saving the planet...   https://t.co/9MJgp3n1GT,en,[],['https://www.scotsman.com/news/environment/5-million-scottish-trees-felled-for-wind-farms-1-3253041'],[],24,133,158,"['qanda', 'climateemergency', 'climatechange', 'climatechangehoax', 'climatecriminals']",[],https://twitter.com/SylviaDeeDee/status/1194004082534404098,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1188290111596826624,1188290111596826624,2019-10-26 23:03:34 Eastern Daylight Time,2019-10-26,23:03:34,-0400,272064857,vanessacvenus,VanessaNY-MAGAGIRL!!🇺🇸,,"🤪Just a small example on just how intelligent these liberals actually are. Keep it up smart asses, your doing a great job abusing innocent children with your ridiculous played out climate change hoax! Democrats hate facts! #ClimateChangeHoax #KAG2020 🙏🏼🇺🇸#WalkAwayFromDemocrats  https://t.co/W1EbrM83Ae",en,[],[],['https://pbs.twimg.com/media/EH2njrxXYAE-fGJ.jpg'],4,215,179,"['climatechangehoax', 'kag2020', 'walkawayfromdemocrats']",[],https://twitter.com/vanessacvenus/status/1188290111596826624,,,1,https://pbs.twimg.com/media/EH2njrxXYAE-fGJ.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1186602036541849601,1186602036541849601,2019-10-22 07:15:46 Eastern Daylight Time,2019-10-22,07:15:46,-0400,1164676482548940800,therealpamiam,Pam H8s Censorship 🌟🌟🌟,,"Climate change activists raided In-N-Out Burger in Long Beach, CA &amp; harassed workers.  Employees took action b4 police arrived &amp; removed queen dumbass while bullhorn guy yelled like the #VillageIdiot 🗣  These people are insane! #ClimateChangeHoax  https://t.co/kGR6G0vvAh",en,[],[],[],190,651,819,"['villageidiot', 'climatechangehoax']",[],https://twitter.com/TheRealPamIAm/status/1186602036541849601,,,1,https://pbs.twimg.com/ext_tw_video_thumb/1185225939334115328/pu/img/g2Q23g3xlJETtgl0.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1186271875430670338,1186271875430670338,2019-10-21 09:23:49 Eastern Daylight Time,2019-10-21,09:23:49,-0400,69190453,lvnancy,💄𝕯𝖊𝖒𝖔𝖈𝖗𝖆𝖙𝖘 𝑳𝑰𝑬 💯 ɳαɳ૮ن🇺🇸,,WTF 🤨  How is this helping #ClimateCrisis? These loony Liberals are either possessed or just plain stupid  😳😬😆😂🤣😂 #ClimateChangeHoax  https://t.co/4rFSByhael,en,[],[],[],221,211,312,"['climatecrisis', 'climatechangehoax']",[],https://twitter.com/LVNancy/status/1186271875430670338,,,1,https://pbs.twimg.com/ext_tw_video_thumb/1186271789006999553/pu/img/Q46LKYof_0F5Tgux.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
