date,datatype,station,value,attributes
2020-01-01T00:00:00,DYFG,GHCND:USC00446147,33.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00446147,18.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00446147,1646.2,2
2020-01-01T00:00:00,HTDD,GHCND:USC00446147,1646.2,H
2020-01-01T00:00:00,DYFG,GHCND:USC00446173,45.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00446173,1.0, 
2020-01-01T00:00:00,DYFG,GHCND:USC00446475,5.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00446475,1739.0,0
2020-01-01T00:00:00,HTDD,GHCND:USC00446475,1739.0,H
2020-01-01T00:00:00,DYFG,GHCND:USC00446491,4.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00446491,2268.4,4
2020-01-01T00:00:00,HTDD,GHCND:USC00446491,2268.4,7
2020-01-01T00:00:00,DYFG,GHCND:USC00446593,48.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00446593,30.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00446656,1869.7,7
2020-01-01T00:00:00,HTDD,GHCND:USC00446656,1869.7, 
2020-01-01T00:00:00,DYFG,GHCND:USC00446712,3.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00446712,2090.2,2
2020-01-01T00:00:00,HTDD,GHCND:USC00446712,2090.2,H
2020-01-01T00:00:00,DYFG,GHCND:USC00446955,7.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00446955,1.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00446999,3.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00446999,2665.2,2
2020-01-01T00:00:00,HTDD,GHCND:USC00446999,2665.2,H
2020-01-01T00:00:00,DYFG,GHCND:USC00447174,64.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00447174,1.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00447174,2497.3,3
2020-01-01T00:00:00,HTDD,GHCND:USC00447174,2497.3,H
2020-01-01T00:00:00,DYFG,GHCND:USC00447278,9.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00447278,1.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00447278,2315.2,2
2020-01-01T00:00:00,HTDD,GHCND:USC00447278,2315.2,H
2020-01-01T00:00:00,DYFG,GHCND:USC00447338,2.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00447338,1.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00447338,2243.1,1
2020-01-01T00:00:00,HTDD,GHCND:USC00447338,2243.1,H
2020-01-01T00:00:00,DYFG,GHCND:USC00447506,20.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00447506,2483.1,1
2020-01-01T00:00:00,HTDD,GHCND:USC00447506,2483.1,H
2020-01-01T00:00:00,DYFG,GHCND:USC00447904,8.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00447904,10.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00447904,2395.3,3
2020-01-01T00:00:00,HTDD,GHCND:USC00447904,2395.3,H
2020-01-01T00:00:00,DYFG,GHCND:USC00447925,1.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00447925,2.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00447925,1997.2,2
2020-01-01T00:00:00,HTDD,GHCND:USC00447925,1997.2,H
2020-01-01T00:00:00,DYFG,GHCND:USC00448022,5.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00448022,14.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00448062,2453.9,9
2020-01-01T00:00:00,HTDD,GHCND:USC00448062,2453.9,H
2020-01-01T00:00:00,DYFG,GHCND:USC00448084,8.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00448084,3.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00448084,2382.0,0
2020-01-01T00:00:00,HTDD,GHCND:USC00448084,2382.0,H
2020-01-01T00:00:00,DYFG,GHCND:USC00448170,10.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00448170,1.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00448170,2188.3,3
2020-01-01T00:00:00,HTDD,GHCND:USC00448170,2188.3,H
2020-01-01T00:00:00,DYFG,GHCND:USC00448192,33.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00448192,39.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00448192,1640.2,2
2020-01-01T00:00:00,HTDD,GHCND:USC00448192,1640.2,7
2020-01-01T00:00:00,DYFG,GHCND:USC00448680,34.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00448680,29.0, 
2020-01-01T00:00:00,DYFG,GHCND:USC00448737,8.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00448737,21.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00448737,2519.9,9
2020-01-01T00:00:00,HTDD,GHCND:USC00448737,2519.9,H
2020-01-01T00:00:00,HDSD,GHCND:USC00448800,1802.2,2
2020-01-01T00:00:00,HTDD,GHCND:USC00448800,1802.2,H
2020-01-01T00:00:00,DYFG,GHCND:USC00448829,37.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00448829,27.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00448829,1792.7,7
2020-01-01T00:00:00,HTDD,GHCND:USC00448829,1792.7,7
2020-01-01T00:00:00,HDSD,GHCND:USC00448837,1758.8,8
2020-01-01T00:00:00,HTDD,GHCND:USC00448837,1758.8,7
2020-01-01T00:00:00,HDSD,GHCND:USC00448894,2009.3,3
2020-01-01T00:00:00,HTDD,GHCND:USC00448894,2009.3,7
2020-01-01T00:00:00,HDSD,GHCND:USC00448941,2476.0,0
2020-01-01T00:00:00,HTDD,GHCND:USC00448941,2476.0,H
2020-01-01T00:00:00,DYFG,GHCND:USC00449025,175.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00449025,29.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00449025,1875.6,6
2020-01-01T00:00:00,HTDD,GHCND:USC00449025,1875.6,H
2020-01-01T00:00:00,DYTS,GHCND:USC00449151,14.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00449151,1766.1,1
2020-01-01T00:00:00,HTDD,GHCND:USC00449151,1766.1,H
2020-01-01T00:00:00,DYFG,GHCND:USC00449159,95.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00449159,47.0, 
2020-01-01T00:00:00,DYFG,GHCND:USC00449213,3.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00449213,7.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00449215,2523.0,0
2020-01-01T00:00:00,HTDD,GHCND:USC00449215,2523.0,7
2020-01-01T00:00:00,DYFG,GHCND:USC00449263,7.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00449263,5.0, 
2020-01-01T00:00:00,DYFG,GHCND:USC00449272,24.0, 
2020-01-01T00:00:00,DYFG,GHCND:USC00449301,71.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00449301,37.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00449301,2686.9,9
2020-01-01T00:00:00,HTDD,GHCND:USC00449301,2686.9,7
2020-01-01T00:00:00,HDSD,GHCND:USC00450008,2766.8,8
2020-01-01T00:00:00,HTDD,GHCND:USC00450008,2766.8,H
2020-01-01T00:00:00,DYFG,GHCND:USC00450257,2.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00450257,2944.6,6
2020-01-01T00:00:00,HTDD,GHCND:USC00450257,2944.6, 
2020-01-01T00:00:00,HDSD,GHCND:USC00450456,3202.6,6
2020-01-01T00:00:00,HTDD,GHCND:USC00450456,3202.6,7
2020-01-01T00:00:00,HDSD,GHCND:USC00450482,2939.5,5
2020-01-01T00:00:00,HTDD,GHCND:USC00450482,2939.5,7
2020-01-01T00:00:00,HDSD,GHCND:USC00450587,3023.5,5
2020-01-01T00:00:00,HTDD,GHCND:USC00450587,3023.5,7
2020-01-01T00:00:00,HDSD,GHCND:USC00450729,2853.3,3
2020-01-01T00:00:00,HTDD,GHCND:USC00450729,2853.3, 
2020-01-01T00:00:00,DYFG,GHCND:USC00450872,2.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00450872,2473.3,3
2020-01-01T00:00:00,HTDD,GHCND:USC00450872,2473.3,H
2020-01-01T00:00:00,HDSD,GHCND:USC00451233,3791.8,8
2020-01-01T00:00:00,HTDD,GHCND:USC00451233,3791.8,H
2020-01-01T00:00:00,HDSD,GHCND:USC00451276,2827.8,8
2020-01-01T00:00:00,HTDD,GHCND:USC00451276,2827.8,7
2020-01-01T00:00:00,HDSD,GHCND:USC00451350,3202.4,4
2020-01-01T00:00:00,HTDD,GHCND:USC00451350,3202.4,7
2020-01-01T00:00:00,HDSD,GHCND:USC00451395,3838.3,3
2020-01-01T00:00:00,HTDD,GHCND:USC00451395,3838.3,7
2020-01-01T00:00:00,HDSD,GHCND:USC00451400,3217.3,3
2020-01-01T00:00:00,HTDD,GHCND:USC00451400,3217.3, 
2020-01-01T00:00:00,HDSD,GHCND:USC00451484,3003.1,1
2020-01-01T00:00:00,HTDD,GHCND:USC00451484,3003.1,7
2020-01-01T00:00:00,DYFG,GHCND:USC00451504,5.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00451630,3884.1,1
2020-01-01T00:00:00,HTDD,GHCND:USC00451630,3884.1,7
2020-01-01T00:00:00,HDSD,GHCND:USC00451679,3039.2,2
2020-01-01T00:00:00,HTDD,GHCND:USC00451679,3039.2,H
2020-01-01T00:00:00,HDSD,GHCND:USC00451767,3370.8,8
2020-01-01T00:00:00,HTDD,GHCND:USC00451767,3370.8,H
2020-01-01T00:00:00,HDSD,GHCND:USC00451783,2844.6,6
2020-01-01T00:00:00,HTDD,GHCND:USC00451783,2844.6,7
2020-01-01T00:00:00,HDSD,GHCND:USC00451939,2832.1,1
2020-01-01T00:00:00,HTDD,GHCND:USC00451939,2832.1,H
2020-01-01T00:00:00,HDSD,GHCND:USC00452007,4135.6,6
2020-01-01T00:00:00,HTDD,GHCND:USC00452007,4135.6,H
2020-01-01T00:00:00,HDSD,GHCND:USC00452157,3397.9,9
2020-01-01T00:00:00,HTDD,GHCND:USC00452157,3397.9,H
2020-01-01T00:00:00,HDSD,GHCND:USC00452531,2592.1,1
2020-01-01T00:00:00,HTDD,GHCND:USC00452531,2592.1,7
2020-01-01T00:00:00,HDSD,GHCND:USC00452563,3143.7,7
2020-01-01T00:00:00,HTDD,GHCND:USC00452563,3143.7,7
2020-01-01T00:00:00,DYFG,GHCND:USC00452914,3.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00452914,1.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00452914,2935.7,7
2020-01-01T00:00:00,HTDD,GHCND:USC00452914,2935.7,H
2020-01-01T00:00:00,HDSD,GHCND:USC00453222,3428.1,1
2020-01-01T00:00:00,HTDD,GHCND:USC00453222,3428.1,H
2020-01-01T00:00:00,HDSD,GHCND:USC00453515,3704.7,7
2020-01-01T00:00:00,HTDD,GHCND:USC00453515,3704.7, 
2020-01-01T00:00:00,HDSD,GHCND:USC00453529,3582.1,1
2020-01-01T00:00:00,HTDD,GHCND:USC00453529,3582.1, 
2020-01-01T00:00:00,DYFG,GHCND:USC00453546,1.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00453730,4780.5,5
2020-01-01T00:00:00,HTDD,GHCND:USC00453730,4780.5,H
2020-01-01T00:00:00,HDSD,GHCND:USC00453826,3150.0,0
2020-01-01T00:00:00,HTDD,GHCND:USC00453826,3150.0,H
2020-01-01T00:00:00,HDSD,GHCND:USC00454154,2494.5,5
2020-01-01T00:00:00,HTDD,GHCND:USC00454154,2494.5,H
2020-01-01T00:00:00,HDSD,GHCND:USC00454338,3196.9,9
2020-01-01T00:00:00,HTDD,GHCND:USC00454338,3196.9,7
2020-01-01T00:00:00,DYFG,GHCND:USC00454486,6.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00454486,3.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00454486,2924.1,1
2020-01-01T00:00:00,HTDD,GHCND:USC00454486,2924.1,7
2020-01-01T00:00:00,HDSD,GHCND:USC00454679,3290.7,7
2020-01-01T00:00:00,HTDD,GHCND:USC00454679,3290.7,7
2020-01-01T00:00:00,HDSD,GHCND:USC00454769,2420.9,9
2020-01-01T00:00:00,HTDD,GHCND:USC00454769,2420.9,7
2020-01-01T00:00:00,HDSD,GHCND:USC00455086,2885.8,8
2020-01-01T00:00:00,HTDD,GHCND:USC00455086,2885.8,7
2020-01-01T00:00:00,DYFG,GHCND:USC00455110,45.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00455110,2690.2,2
2020-01-01T00:00:00,HTDD,GHCND:USC00455110,2690.2,H
2020-01-01T00:00:00,HDSD,GHCND:USC00455133,4252.3,3
2020-01-01T00:00:00,HTDD,GHCND:USC00455133,4252.3,H
2020-01-01T00:00:00,DYFG,GHCND:USC00455525,45.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00455659,3499.3,3
2020-01-01T00:00:00,HTDD,GHCND:USC00455659,3499.3, 
2020-01-01T00:00:00,HDSD,GHCND:USC00455704,3134.2,2
2020-01-01T00:00:00,HTDD,GHCND:USC00455704,3134.2,7
2020-01-01T00:00:00,HDSD,GHCND:USC00455774,2864.6,6
2020-01-01T00:00:00,HTDD,GHCND:USC00455774,2864.6,7
2020-01-01T00:00:00,HDSD,GHCND:USC00455840,3176.6,6
2020-01-01T00:00:00,HTDD,GHCND:USC00455840,3176.6,H
2020-01-01T00:00:00,HDSD,GHCND:USC00455946,3921.5,5
2020-01-01T00:00:00,HTDD,GHCND:USC00455946,3921.5,H
2020-01-01T00:00:00,HDSD,GHCND:USC00456039,3145.5,5
2020-01-01T00:00:00,HTDD,GHCND:USC00456039,3145.5,H
2020-01-01T00:00:00,HDSD,GHCND:USC00456295,2998.8,8
2020-01-01T00:00:00,HTDD,GHCND:USC00456295,2998.8,7
2020-01-01T00:00:00,HDSD,GHCND:USC00456534,3876.3,3
2020-01-01T00:00:00,HTDD,GHCND:USC00456534,3876.3,7
2020-01-01T00:00:00,HDSD,GHCND:USC00456747,2287.0,0
2020-01-01T00:00:00,HTDD,GHCND:USC00456747,2287.0,H
2020-01-01T00:00:00,HDSD,GHCND:USC00456768,2831.2,2
2020-01-01T00:00:00,HTDD,GHCND:USC00456768,2831.2,H
2020-01-01T00:00:00,HDSD,GHCND:USC00456789,3532.3,3
2020-01-01T00:00:00,HTDD,GHCND:USC00456789,3532.3,7
2020-01-01T00:00:00,HDSD,GHCND:USC00456914,3011.1,1
2020-01-01T00:00:00,HTDD,GHCND:USC00456914,3011.1,H
2020-01-01T00:00:00,HDSD,GHCND:USC00456974,4008.7,7
2020-01-01T00:00:00,HTDD,GHCND:USC00456974,4008.7,H
2020-01-01T00:00:00,HDSD,GHCND:USC00457015,2692.5,5
2020-01-01T00:00:00,HTDD,GHCND:USC00457015,2692.5,H
2020-01-01T00:00:00,HDSD,GHCND:USC00457059,3591.0,0
2020-01-01T00:00:00,HTDD,GHCND:USC00457059,3591.0,7
2020-01-01T00:00:00,HDSD,GHCND:USC00457180,3468.1,1
2020-01-01T00:00:00,HTDD,GHCND:USC00457180,3468.1,H
2020-01-01T00:00:00,HDSD,GHCND:USC00457185,3552.2,2
2020-01-01T00:00:00,HTDD,GHCND:USC00457185,3552.2,H
2020-01-01T00:00:00,HDSD,GHCND:USC00457247,2917.8,8
2020-01-01T00:00:00,HTDD,GHCND:USC00457247,2917.8, 
2020-01-01T00:00:00,HDSD,GHCND:USC00457507,2685.2,2
2020-01-01T00:00:00,HTDD,GHCND:USC00457507,2685.2,7
2020-01-01T00:00:00,DYFG,GHCND:USC00457522,2.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00457522,3321.3,3
2020-01-01T00:00:00,HTDD,GHCND:USC00457522,3321.3,H
2020-01-01T00:00:00,HDSD,GHCND:USC00457544,3098.2,2
2020-01-01T00:00:00,HTDD,GHCND:USC00457544,3098.2,7
2020-01-01T00:00:00,HDSD,GHCND:USC00457696,2932.5,5
2020-01-01T00:00:00,HTDD,GHCND:USC00457696,2932.5,7
2020-01-01T00:00:00,HDSD,GHCND:USC00457794,3977.8,8
2020-01-01T00:00:00,HTDD,GHCND:USC00457794,3977.8,H
2020-01-01T00:00:00,HDSD,GHCND:USC00457941,3906.1,1
2020-01-01T00:00:00,HTDD,GHCND:USC00457941,3906.1,H
2020-01-01T00:00:00,HDSD,GHCND:USC00458034,2808.2,2
2020-01-01T00:00:00,HTDD,GHCND:USC00458034,2808.2,7
2020-01-01T00:00:00,HDSD,GHCND:USC00458059,3427.0,0
2020-01-01T00:00:00,HTDD,GHCND:USC00458059,3427.0,H
2020-01-01T00:00:00,DYFG,GHCND:USC00458211,5.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00458211,3204.7,7
2020-01-01T00:00:00,HTDD,GHCND:USC00458211,3204.7,H
2020-01-01T00:00:00,HDSD,GHCND:USC00458521,4775.9,9
2020-01-01T00:00:00,HTDD,GHCND:USC00458521,4775.9,H
2020-01-01T00:00:00,HDSD,GHCND:USC00458715,3583.9,9
2020-01-01T00:00:00,HTDD,GHCND:USC00458715,3583.9,H
2020-01-01T00:00:00,HDSD,GHCND:USC00458773,2938.8,8
2020-01-01T00:00:00,HTDD,GHCND:USC00458773,2938.8,7
2020-01-01T00:00:00,HDSD,GHCND:USC00459074,2977.5,5
2020-01-01T00:00:00,HTDD,GHCND:USC00459074,2977.5,7
2020-01-01T00:00:00,HDSD,GHCND:USC00459238,3959.2,2
2020-01-01T00:00:00,HTDD,GHCND:USC00459238,3959.2,H
2020-01-01T00:00:00,HDSD,GHCND:USC00459376,3980.7,7
2020-01-01T00:00:00,HTDD,GHCND:USC00459376,3980.7,H
2020-01-01T00:00:00,DYFG,GHCND:USC00460102,21.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00460102,9.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00460102,2704.4,4
2020-01-01T00:00:00,HTDD,GHCND:USC00460102,2704.4,H
2020-01-01T00:00:00,DYFG,GHCND:USC00460509,8.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00460509,8.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00460509,3448.7,7
2020-01-01T00:00:00,HTDD,GHCND:USC00460509,3448.7,H
2020-01-01T00:00:00,DYFG,GHCND:USC00460527,37.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00460527,6.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00460580,2745.2,2
2020-01-01T00:00:00,HTDD,GHCND:USC00460580,2745.2,H
2020-01-01T00:00:00,HDSD,GHCND:USC00460925,2777.4,4
2020-01-01T00:00:00,HTDD,GHCND:USC00460925,2777.4,H
2020-01-01T00:00:00,DYFG,GHCND:USC00460939,76.0, 
2020-01-01T00:00:00,DYFG,GHCND:USC00461215,14.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00461215,3082.8,8
2020-01-01T00:00:00,HTDD,GHCND:USC00461215,3082.8,H
2020-01-01T00:00:00,HDSD,GHCND:USC00461220,2581.7,7
2020-01-01T00:00:00,HTDD,GHCND:USC00461220,2581.7,H
2020-01-01T00:00:00,DYFG,GHCND:USC00461397,16.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00461397,38.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00461397,3592.2,2
2020-01-01T00:00:00,HTDD,GHCND:USC00461397,3592.2,H
2020-01-01T00:00:00,DYFG,GHCND:USC00461579,33.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00461579,17.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00461579,2560.9,9
2020-01-01T00:00:00,HTDD,GHCND:USC00461579,2560.9,7
2020-01-01T00:00:00,DYTS,GHCND:USC00462211,33.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00462211,3749.9,9
2020-01-01T00:00:00,HTDD,GHCND:USC00462211,3749.9,H
2020-01-01T00:00:00,HDSD,GHCND:USC00462522,2309.2,2
2020-01-01T00:00:00,HTDD,GHCND:USC00462522,2309.2,7
2020-01-01T00:00:00,DYFG,GHCND:USC00462920,8.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00462920,7.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00462920,2540.3,3
2020-01-01T00:00:00,HTDD,GHCND:USC00462920,2540.3,H
2020-01-01T00:00:00,DYFG,GHCND:USC00463251,17.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00463251,25.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00463251,3346.4,4
2020-01-01T00:00:00,HTDD,GHCND:USC00463251,3346.4,H
2020-01-01T00:00:00,HDSD,GHCND:USC00463544,2357.6,6
2020-01-01T00:00:00,HTDD,GHCND:USC00463544,2357.6,H
2020-01-01T00:00:00,DYFG,GHCND:USC00463671,13.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00463671,21.0, 
2020-01-01T00:00:00,DYFG,GHCND:USC00464840,80.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00464840,22.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00464840,2864.0,0
2020-01-01T00:00:00,HTDD,GHCND:USC00464840,2864.0,H
2020-01-01T00:00:00,DYFG,GHCND:USC00465002,9.0, 
2020-01-01T00:00:00,DYFG,GHCND:USC00465224,3.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00465224,1.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00465224,2917.0,0
2020-01-01T00:00:00,HTDD,GHCND:USC00465224,2917.0,H
2020-01-01T00:00:00,HDSD,GHCND:USC00465353,2063.3,3
2020-01-01T00:00:00,HTDD,GHCND:USC00465353,2063.3,H
2020-01-01T00:00:00,HDSD,GHCND:USC00465365,2178.2,2
2020-01-01T00:00:00,HTDD,GHCND:USC00465365,2178.2,H
2020-01-01T00:00:00,DYFG,GHCND:USC00465706,4.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00465706,2544.3,3
2020-01-01T00:00:00,HTDD,GHCND:USC00465706,2544.3,H
2020-01-01T00:00:00,DYFG,GHCND:USC00465963,77.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00465963,19.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00465963,2892.6,6
2020-01-01T00:00:00,HTDD,GHCND:USC00465963,2892.6,H
2020-01-01T00:00:00,DYFG,GHCND:USC00466212,11.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00466212,1.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00466212,2747.9,9
2020-01-01T00:00:00,HTDD,GHCND:USC00466212,2747.9,H
2020-01-01T00:00:00,HDSD,GHCND:USC00466284,3118.3,3
2020-01-01T00:00:00,HTDD,GHCND:USC00466284,3118.3,H
2020-01-01T00:00:00,DYFG,GHCND:USC00466325,4.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00466325,2285.5,5
2020-01-01T00:00:00,HTDD,GHCND:USC00466325,2285.5,H
2020-01-01T00:00:00,DYFG,GHCND:USC00466442,20.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00466442,4.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00466442,2983.0,0
2020-01-01T00:00:00,HTDD,GHCND:USC00466442,2983.0,H
2020-01-01T00:00:00,DYFG,GHCND:USC00466867,1.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00466867,5.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00466867,2773.7,7
2020-01-01T00:00:00,HTDD,GHCND:USC00466867,2773.7,7
2020-01-01T00:00:00,HDSD,GHCND:USC00466912,2154.5,5
2020-01-01T00:00:00,HTDD,GHCND:USC00466912,2154.5,7
2020-01-01T00:00:00,DYFG,GHCND:USC00467018,15.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00467018,2885.8,8
2020-01-01T00:00:00,HTDD,GHCND:USC00467018,2885.8,H
2020-01-01T00:00:00,DYTS,GHCND:USC00467207,1.0, 
2020-01-01T00:00:00,DYFG,GHCND:USC00467730,1.0, 
2020-01-01T00:00:00,DYFG,GHCND:USC00467852,90.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00467852,1.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00468308,4222.1,1
2020-01-01T00:00:00,HTDD,GHCND:USC00468308,4222.1,H
2020-01-01T00:00:00,HDSD,GHCND:USC00468384,2728.8,8
2020-01-01T00:00:00,HTDD,GHCND:USC00468384,2728.8,7
2020-01-01T00:00:00,DYFG,GHCND:USC00469522,31.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00469522,1.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00469522,2793.4,4
2020-01-01T00:00:00,HTDD,GHCND:USC00469522,2793.4,H
2020-01-01T00:00:00,HDSD,GHCND:USC00469683,2390.3,3
2020-01-01T00:00:00,HTDD,GHCND:USC00469683,2390.3,7
2020-01-01T00:00:00,HDSD,GHCND:USC00470045,3790.1,1
2020-01-01T00:00:00,HTDD,GHCND:USC00470045,3790.1,H
2020-01-01T00:00:00,DYFG,GHCND:USC00470124,17.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00470124,10.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00470124,4061.9,9
2020-01-01T00:00:00,HTDD,GHCND:USC00470124,4061.9,H
2020-01-01T00:00:00,HDSD,GHCND:USC00470175,4554.0,0
2020-01-01T00:00:00,HTDD,GHCND:USC00470175,4554.0,7
2020-01-01T00:00:00,DYFG,GHCND:USC00470265,35.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00470265,22.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00470265,4198.8,8
2020-01-01T00:00:00,HTDD,GHCND:USC00470265,4198.8,H
2020-01-01T00:00:00,HDSD,GHCND:USC00470273,3631.8,8
2020-01-01T00:00:00,HTDD,GHCND:USC00470273,3631.8,7
2020-01-01T00:00:00,HDSD,GHCND:USC00470308,4075.1,1
2020-01-01T00:00:00,HTDD,GHCND:USC00470308,4075.1,H
2020-01-01T00:00:00,DYFG,GHCND:USC00470382,4.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00470382,5.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00470382,4524.9,9
2020-01-01T00:00:00,HTDD,GHCND:USC00470382,4524.9,H
2020-01-01T00:00:00,DYFG,GHCND:USC00470486,11.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00470486,11.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00470486,4742.2,2
2020-01-01T00:00:00,HTDD,GHCND:USC00470486,4742.2,H
2020-01-01T00:00:00,HDSD,GHCND:USC00470516,3943.4,4
2020-01-01T00:00:00,HTDD,GHCND:USC00470516,3943.4,H
2020-01-01T00:00:00,DYFG,GHCND:USC00470604,1.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00470604,8.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00470604,4898.7,7
2020-01-01T00:00:00,HTDD,GHCND:USC00470604,4898.7,H
2020-01-01T00:00:00,HDSD,GHCND:USC00470645,3781.5,5
2020-01-01T00:00:00,HTDD,GHCND:USC00470645,3781.5,H
2020-01-01T00:00:00,HDSD,GHCND:USC00470652,4035.0,0
2020-01-01T00:00:00,HTDD,GHCND:USC00470652,4035.0,H
2020-01-01T00:00:00,HDSD,GHCND:USC00470696,3615.8,8
2020-01-01T00:00:00,HTDD,GHCND:USC00470696,3615.8, 
2020-01-01T00:00:00,HDSD,GHCND:USC00470742,4184.7,7
2020-01-01T00:00:00,HTDD,GHCND:USC00470742,4184.7,H
2020-01-01T00:00:00,HDSD,GHCND:USC00470773,4664.0,0
