Year,DP01,DP10,DP1X,EMXP,PRCP,CDSD,CLDD,DT00,DT32,DX32,DX70,DX90,EMNT,EMXT,FZF0,FZF5,FZF6,HDSD,HTDD,TAVG,TMAX,TMIN,FZF1,FZF2,FZF7,FZF8,FZF3,FZF9,DSNW,EMSN,SNOW,FZF4,DSND,EMSD,DYFG,DYTS,WDMV,DYHF,EVAP,WDFG,WSFG
1922-01-01T00:00:00,80.46201610555933,54.708159503250215,7.557000097021442,65.54594935480783,786.3404816733852,521.0498142798191,521.0498142798191,17.15180196578085,122.87186021113942,37.67965530161109,161.9955039340577,35.76732858748595,-20.631416090280297,35.90011240164861,-1.0845048543689109,-1.0103579588727931,-3.2722200546234608,3343.7473247615126,3343.7473247615126,10.498066320415495,16.948089171974516,4.181769202766656,-3.2881654381654224,-5.621826086956524,-5.826478873239448,-8.339584217225411,-7.85372439478592,-11.097123287671318,11.95581237253569,147.22161794697485,938.0418918918919,-10.31269521410584,34.423529411764704,200.50252100840336,8.50358422939068,12.966494845360824,44335.5,,15816.766666666668,,
1923-01-01T00:00:00,82.82989837591414,56.16421312565296,7.673568240098775,65.9611074176091,800.7432434961593,470.17548780487823,470.17548780487823,14.80367231638418,124.1034604519774,32.41580118694362,151.9873887240356,29.91913946587537,-20.064018361581983,35.64413946587542,-0.9375283446711835,-1.1472470238095025,-3.4384527439024177,3381.2380681818186,3381.2380681818186,10.365469483568091,16.763364243323416,4.05608757062147,-3.285504950495024,-5.666751809280556,-6.1043529877325025,-8.707131011608746,-7.930606617647154,-11.39069359086928,11.730566534914361,157.87549407114625,934.9528795811518,-10.674960296453222,28.942724458204335,184.09133126934984,8.329787234042554,13.642317380352646,61417.0,,13918.533333333333,,
1924-01-01T00:00:00,84.18727615457117,57.74552309142319,8.315834118755891,66.74679547596635,848.0764071076384,433.6435947970044,433.6435947970044,18.729972375690608,130.79454419889504,40.407460545193686,151.22202295552367,31.498206599713058,-23.356871546961315,35.734325681492095,-0.9871179039301105,-1.02475605348751,-3.352658788773979,3407.8907502977368,3407.8907502977368,9.751943597560969,16.289522955523665,3.324868784530384,-3.400186081131357,-5.870472136222926,-5.778226415094366,-8.125136399064827,-8.317841140529614,-10.66393376413582,13.323909035033804,165.43884449907804,1049.5781818181817,-10.813353370545364,35.82738095238095,208.23065476190476,8.298747763864043,12.81527093596059,74448.18181818182,,17256.6,,
1925-01-01T00:00:00,81.58104292168674,55.0675828313253,7.563441265060241,65.9729480421691,788.3860031536968,533.4181017986991,533.4181017986991,13.464346062859073,123.83507941872254,33.197902097902094,154.05804195804197,39.83216783216783,-19.708989523487634,36.95825174825185,-1.1209867715409143,-0.9995734091716804,-3.4150720354635906,3278.722734436564,3280.5877760252365,10.70521241226451,17.125076923076936,4.316093274754978,-3.2793283582089243,-5.712645914396897,-5.874253879824925,-8.62417860151654,-8.093568209750192,-11.643288288288383,10.281599059376838,122.96766607877719,773.8959537572255,-10.645335085414024,30.406976744186046,164.81976744186048,8.08,14.41891891891892,63378.692307692305,,15596.900000000001,,
1926-01-01T00:00:00,83.52617079889806,56.28310376492195,7.601836547291093,66.58046831955926,803.8663768115932,489.93742559523656,489.93742559523656,13.325727513227513,126.40707671957672,37.36800818553888,152.93110504774899,35.455661664392906,-19.36742724867724,36.53611869031377,-1.1274667599719859,-1.043593314763209,-3.406290672451168,3384.1614864864923,3384.3899661781347,10.359479204339992,16.7015313778991,4.071822089947086,-3.4008636200071747,-5.839771428571447,-5.851380368098176,-8.27211106574123,-8.09628000000009,-10.715734265734383,12.66933181039406,157.37064534551683,1011.4314269850083,-10.527141645462352,37.82993197278912,210.22448979591837,8.345697329376854,16.26429980276134,77914.91666666667,,14052.066666666666,,
1927-01-01T00:00:00,82.93238369996394,56.05787955283087,7.898305084745763,68.13260007212428,821.6959732739382,472.6846210995543,472.6846210995543,16.284046692607003,117.62354085603113,36.0057354925776,157.14237516869096,31.937246963562753,-21.17282749675749,35.41167341430495,-0.9955938037865532,-0.9635395189003227,-3.4329320113314314,3331.474999999995,3331.474999999995,10.493590387374457,16.773768556005408,4.2551070038910535,-3.4937809187278863,-5.789117647058841,-5.964206642066441,-8.41242807825097,-8.155857580398282,-10.883192940232766,11.4920724801812,154.55209513023783,934.4315673289183,-10.77011400651479,32.155216284987276,216.58142493638678,9.746099290780142,16.6600790513834,57005.769230769234,,18094.466666666667,,
1928-01-01T00:00:00,81.27691087014017,54.78735784184078,7.574010402891651,67.89159834259053,794.4104195804198,478.32197879858785,478.32197879858785,12.269351793580869,122.85556954059156,30.250576226539348,155.78136318735594,32.659532433322354,-19.703492762743956,35.43895291405985,-1.0032863849765024,-0.9804536357571516,-3.323079549334218,3317.927242401781,3317.927242401781,10.688082901554427,17.022713203819528,4.305767778477042,-3.24925321292114,-5.659422436134792,-5.640725096796911,-8.062597402597511,-7.9732982171800035,-10.68649592549489,9.215288611544462,131.42173686947478,724.6685537828101,-10.409491059147287,25.371270718232044,177.42983425414366,10.2911227154047,14.405109489051094,54284.9,,14438.266666666668,,
1929-01-01T00:00:00,81.49544360385144,54.79178129298487,7.7639270976616235,68.83850584594268,808.2559652558961,500.7909058988776,500.7909058988776,19.841844630145467,125.79696688331786,42.301423027166884,154.14327296248382,34.8137128072445,-22.12624574435155,35.8692755498058,-1.1247521480502043,-0.9222477817942613,-3.3547858099062635,3412.225205283829,3412.1828571428587,10.022395372575707,16.43094760672704,3.6342308882698795,-3.4089853091902844,-5.883774124374571,-5.98604410751208,-8.463659605551635,-8.258614161302656,-10.985543100116097,13.588934850051706,160.52843846949327,1052.8858889454916,-10.738288469264868,35.848203939745076,209.64774044032444,10.531450577663671,14.788167938931299,40262.416666666664,,16307.566666666666,,
1930-01-01T00:00:00,80.95467445742905,53.95125208681135,7.219949916527546,67.6077629382305,775.0485532407413,540.3949818421929,540.3949818421929,15.729972997299729,120.88418841884189,36.45438011518642,160.19490754774174,38.99090633525311,-22.564356435643596,37.254349802970516,-1.0557371794871528,-1.0138994910941217,-3.252050781249975,3295.401039501038,3295.857142857141,10.779855398457613,17.229042133979984,4.348010801080106,-3.3122523117569243,-5.578054775280908,-5.638409929553859,-7.962649753347558,-7.8566836534693465,-10.55180945347134,10.052360916316035,140.14913510986443,757.0074005550416,-10.456170955080792,26.6298828125,157.025390625,9.943627450980392,13.97253634894992,46924.22222222222,,15368.125,,
1931-01-01T00:00:00,86.0555688814264,57.91644678979771,7.955944670984249,69.06846565923094,836.1025300442703,590.2707995003141,590.2707995003141,10.005691519635743,115.28258394991462,26.933064050778995,163.06289671090593,45.032313906520486,-16.79593056346044,37.25354875937694,-1.0047396320548543,-0.9822919841511478,-3.2069142125479932,3195.3494907702097,3194.5463865011143,11.46766087221711,17.88392383150604,5.083315310187822,-3.309569536423815,-5.710530111792307,-5.562909213634833,-7.890752688172192,-8.037292257803122,-10.414754731556739,9.049112670243499,130.7536112257532,722.972368955709,-10.585406698564684,24.1343669250646,168.4814814814815,10.893939393939394,15.576323987538942,57055.46153846154,,18045.4,,
1932-01-01T00:00:00,83.60360431258361,55.72511214291335,7.380105453686944,65.26555441882452,787.6194399319252,504.8188882063898,504.8188882063898,16.977914453452613,122.10763209393346,38.81184173071449,160.3230856817535,35.14659834898947,-20.628711210511597,36.013777398235206,-0.9778897451096323,-0.9625405246094646,-3.219577677224725,3187.136916898358,3187.136916898358,10.462243858597962,16.878283518360373,4.17454850433324,-3.2615525672371346,-5.778548695098679,-5.699623942337854,-8.359010484928042,-8.219485791610428,-10.904574243490677,11.593206631621513,149.39911039223614,931.3835125448029,-10.74000721500734,27.1750212404418,179.58283772302465,9.841463414634147,14.177978883861236,57478.71428571428,2.0,14527.525,,
1933-01-01T00:00:00,84.07065217391305,56.34308022045315,8.093845682792407,69.63860992039233,834.2332548244939,567.4871947587852,567.4871947587852,16.879296346414073,122.6129905277402,34.03211393465512,161.2636135157777,42.84166433956995,-23.30246278755066,37.2583635855907,-1.0805991855729804,-1.0332476435303932,-3.3263953488371825,3371.0017900485545,3371.0017900485545,10.7348662790698,17.258815973191844,4.262151556156961,-3.3825260576333114,-5.734050880626251,-5.871812481337746,-8.400460971112635,-8.020887181278502,-10.91623686723989,12.726806158705093,144.6506119226214,1052.371150097466,-10.584117425668161,24.499178981937604,170.33497536945814,11.403125,15.467791411042946,39306.4,9.0,16407.433333333334,,
1934-01-01T00:00:00,83.68328820697954,55.91689229843562,8.029632972322503,67.95379813477741,820.5994997760207,590.1445163187298,590.1445163187298,13.91217672413793,116.30818965517241,32.70835623969214,168.46206706981857,44.105002748763056,-19.750781249999946,37.64925783397476,-1.2346631974558937,-1.0970196759259,-3.354076993028159,3155.3987570287068,3155.3987570287068,11.268846264782221,17.854760857614085,4.722949892241392,-3.3171315949059683,-5.63883812010446,-5.817385705086949,-8.332946001367182,-7.985214959804409,-10.966352087114489,9.785442073170731,128.7092225609756,739.3051874290041,-10.519977212305525,21.857371794871796,149.14823717948718,11.173737373737374,14.11353711790393,56428.6,8.0,17295.850000000002,,
1935-01-01T00:00:00,83.66739212007505,55.12705440900563,7.0851031894934335,62.657140712945925,765.8874488505362,513.9820965842166,513.9820965842166,16.559358288770053,124.5620320855615,38.180377152227386,151.27001913091007,34.31975949713036,-22.0567647058824,36.43033615741993,-1.1432818753573193,-0.9896930442128746,-3.3630849220103745,3293.563018192672,3293.6852326969065,10.231809824763,16.4582235583492,4.031871657754003,-3.4264445754716535,-5.71007127362878,-5.887586000598305,-8.325038544557657,-8.067399868680383,-10.964789185709842,11.883844116534242,155.49413545213773,940.8782051282051,-10.62275449101815,28.648671096345517,191.0531561461794,12.18521897810219,14.734138972809667,35164.444444444445,,13131.800000000001,,
1936-01-01T00:00:00,85.66109802241736,55.59934318555008,7.580209895052474,64.24956807310653,795.0931652383296,591.6465315443916,591.6465315443916,23.72296947749612,129.3629073978272,44.63441712926249,159.0996563573883,45.118424530795664,-23.146766683911046,38.11313772138524,-1.253099286889728,-1.2114121510673046,-3.5176387714848953,3554.3251908397087,3554.3251908397087,10.03818181818181,16.547808617499324,3.6010320744956004,-3.5491248206599346,-5.9536929206252225,-6.054595695171638,-8.629748352306928,-8.218073923363988,-11.394935917474388,14.128034455755678,161.83829287392325,1090.613167121153,-10.536130974783754,33.0062893081761,231.37893081761007,11.356730769230769,14.518571428571429,59639.09090909091,54.0,15868.475000000002,,
1937-01-01T00:00:00,84.85090350938394,54.85732226330845,7.511616549222075,66.7281587943909,792.3639430388471,528.9321118881131,528.9321118881131,20.482991495747875,126.71535767883942,45.090814737934615,151.10768033212247,38.232226258432796,-20.963331665832918,36.15238713025416,-1.1371594816185984,-0.9370399788191415,-3.176952277657236,3572.0146327356906,3572.0146327356906,9.865935290918967,16.047996886351857,3.7365107553776884,-3.3355567805953292,-5.607186322805027,-5.657251478456802,-8.137577731714725,-7.838609332113616,-10.612627226463308,12.476712328767123,152.57103718199608,1006.4910990712075,-10.215478952602146,29.136295180722893,193.46912650602408,12.945970695970695,14.864357864357864,44705.5,,12298.619999999999,,
1938-01-01T00:00:00,83.76703849816352,53.970208134947626,7.225819616378724,64.20442796898419,769.8649197356013,516.6214379427975,516.6214379427975,15.597549255165786,118.23041806823643,36.50208999262355,160.07794443078436,35.19596754364397,-19.410716001922097,35.63506269977871,-1.0770263424518502,-1.0177211998991365,-3.2653350854138963,3390.0429033998985,3390.0429033998985,10.606551189245096,16.92762478485368,4.379228736184543,-3.4824387701927737,-5.971436314363189,-5.753485143015852,-8.250935672514796,-8.31207687894449,-10.856986899563505,11.01103081019399,136.91441612780525,867.7045712126936,-10.859975101151727,24.147646219686163,180.70328102710414,13.704680851063829,17.06518723994452,41555.22222222222,,16098.125,,
1939-01-01T00:00:00,87.86455906821963,57.10136439267887,7.579434276206323,67.1023760399333,810.7547472094569,538.5608992169733,538.5608992169733,16.69932667750174,126.69421871372185,36.73632538569425,159.77021972884526,39.61781206171108,-20.095681448804317,36.57914913510974,-1.091736556487401,-1.1152025378233128,-3.456801609253171,3375.2615005192097,3375.670051948051,10.406263546798055,16.993667601683015,3.92173670768516,-3.384957353321223,-5.6327438518928235,-5.813196093956246,-8.311499436302308,-7.907572115384795,-10.907880434782758,11.111893293812523,134.9492404594294,855.1932526585992,-10.378166226913127,26.121776504297994,179.16332378223495,12.11082910321489,16.053947368421053,50232.913043478264,,16133.25,,
1940-01-01T00:00:00,83.34230693652977,53.4552302351477,7.421104342699941,65.11806510774912,778.1332488793556,485.200844091361,485.200844091361,20.89786654561961,126.4135270086246,47.65910652920962,154.8,34.43436426116838,-22.237085792101592,36.18792668957626,-1.131898613103764,-1.0070442646358615,-3.3958934245905334,3531.9473462301603,3531.9473462301603,9.800771463119705,16.087143184421524,3.5734248751702227,-3.4368705477769095,-5.95277634961445,-5.9224142312579895,-8.51018201002389,-8.509546079780067,-11.036149471974184,12.641120117907148,146.9008843036109,965.8363702623907,-10.811817102137912,40.28602305475504,221.04178674351584,12.931232091690545,14.052884615384615,38929.269230769234,,15655.533333333333,,
1941-01-01T00:00:00,86.07771954493161,55.40170011504538,7.287229962929822,67.61970471686087,786.6802463676557,545.0815725413814,545.0815725413814,16.200630488628686,121.92389101553704,38.8796992481203,153.87787650945546,36.79152426520847,-17.982458905651878,36.296719070403235,-1.0941993663173097,-1.0547796773416613,-3.287732997481075,3440.2032592592673,3440.702741417642,10.49013626583795,16.65304397357029,4.318124296329662,-3.2969289340101087,-5.670144374829805,-5.774859437751041,-8.381332948644161,-8.017988626160038,-10.902904434728494,10.162840746054519,119.4103299856528,764.238078291815,-10.571747211896104,28.29088471849866,163.52613941018768,13.160963244613434,15.04767309875142,34101.69696969697,,16598.625,,
1942-01-01T00:00:00,89.54467310829465,59.16645752290124,8.382544861337683,70.36986447484058,870.5103126748314,506.66949557733716,506.66949557733716,18.79651291105716,127.30059589494593,41.49667405764967,158.98669623059868,33.25365853658536,-22.43242109909519,35.60583148558763,-1.113393493231997,-0.8980177238805656,-3.155212077641962,3376.2321703561215,3377.803033221002,10.148591549295789,16.510496674057617,3.8637938644890695,-3.280549256739684,-5.664182757682925,-5.509933283914066,-8.010809426229722,-8.041488426604328,-10.587299893276597,12.072335920959775,151.4516584333098,950.2408579465541,-10.603787396562925,33.918353576248315,197.81983805668017,17.073508005822415,14.160873882820258,36301.166666666664,,16354.681818181822,,
1943-01-01T00:00:00,84.96539940196497,55.6909135290169,7.432599011411485,64.82983462500833,791.6849996975716,528.4896692233949,528.4896692233949,19.644492911668483,127.9856052344602,38.8569234145271,157.07614658766732,38.10906298003072,-22.61485278080696,35.75005486065393,-1.0251578209024819,-1.035016211208873,-3.338011834319505,3483.673126054471,3483.673126054471,10.148769841269798,16.727419354838688,3.7008636859323945,-3.2322990471536612,-5.700517196793429,-5.81204701273267,-8.472729566095026,-8.147859495060565,-11.283411949685702,11.022156084656086,145.66104497354496,876.252056597565,-10.684383318544988,26.361574382921948,185.8432288192128,17.037610619469028,14.648230088495575,34177.967741935485,,17663.816666666666,,
1944-01-01T00:00:00,82.95442615127655,54.22053209257934,7.400381770460511,63.487759484610315,777.6687356186251,526.8760643115929,526.8760643115929,16.206272363712902,126.04251736476532,38.71455616323097,158.09991586032814,37.10454354228018,-18.945548305619873,35.98201514514102,-0.9784379923474859,-1.0281208053691135,-3.3065161740749,3423.1917983271323,3423.3407157796833,10.404814732638147,16.72421119057632,4.077535255735643,-3.180297310051877,-5.611483967188709,-5.693811154598892,-8.124048983845947,-7.874460143961811,-10.730038546255694,11.60029197080292,146.68817518248176,916.0014488554042,-10.411423550088129,29.28676470588235,176.0601604278075,18.22695035460993,16.238888888888887,37876.09090909091,,16546.71176470588,,
1945-01-01T00:00:00,88.12200153238639,57.57541109212,8.036305770024164,66.78438734013123,836.9334341554238,533.1126668174637,533.1126668174637,18.6173017507724,122.36498455200824,41.28307045215563,159.2597266035752,36.21472134595163,-19.375901132852682,35.51327024185079,-1.1085860838536932,-0.8750224820143568,-3.2134746760894863,3341.5431326981234,3343.329162790704,10.389042154049893,16.703566771819098,4.0125684860967965,-3.4038568129329785,-5.643121248499456,-5.772477522477576,-8.36475431606924,-7.920840764331414,-11.038156785614104,12.408723281340265,134.94078567302137,961.1027259684362,-10.461231687466304,34.28341497550735,204.32820153953813,23.70818995182381,17.858299595141702,40158.4375,,17205.15,,
1946-01-01T00:00:00,86.08143435511856,56.54268363215731,8.007113938692886,69.46581839213452,833.362650464291,514.4696216454021,514.4696216454021,17.24929350020186,117.24485264432782,34.4331407346265,163.34750309533635,33.13413124226166,-18.62323375050469,35.48291374329366,-0.9693472933838025,-0.9638279192273704,-3.3480637813211405,3296.1704409483723,3296.1704409483723,10.797769846420064,17.19167973586462,4.276423092450564,-3.292653917910418,-5.744917140737132,-5.814053792100861,-8.254258594151045,-8.157707614752102,-10.920148433205222,10.102081551183348,137.65526090675792,847.1332013574661,-10.655498721227815,24.272486772486772,181.21560846560845,22.633496846531184,15.111224489795918,40005.083333333336,,18555.531578947368,,
1947-01-01T00:00:00,91.9328596802842,60.099407933688575,8.02048549437537,66.11991711071691,858.9534035703798,557.9524400871447,557.9524400871447,17.798130469371518,125.09188544152745,42.82989482200647,157.42799352750808,36.164037216828476,-20.317840095465364,35.9058252427185,-1.0576527260783772,-1.0568821129482437,-3.3125968563205275,3410.3086831639457,3410.3086831639457,10.32232568027211,16.454607605178012,4.016422036595061,-3.232338653712668,-5.5806823883593015,-5.7202190780466005,-8.169536266349752,-8.036386003280656,-10.676852766798646,12.529611980939414,149.4128658951668,987.8315931289997,-10.555149299207987,38.171581769437,219.00871313672923,17.686641011544804,13.66358839050132,40794.709677419356,,16235.354545454546,,
1948-01-01T00:00:00,88.51268804995742,57.65359068975305,7.690661368152143,64.52908884473516,820.8862294532067,537.0540073449984,537.0540073449984,20.904516640253565,119.46176703645008,42.803318009194484,158.2806316210274,35.84649210473716,-20.69827654516636,35.41798920647618,-1.2670019680734943,-1.024871134020611,-3.3424999999999616,3430.5314150304735,3430.5887133182905,10.390597172399243,16.621063361982756,4.091043977812995,-3.537321225879647,-5.679343398035034,-5.919433660653162,-8.614549763033274,-7.94763374485615,-11.26484336151182,12.171763506625892,150.23776758409787,990.2037317196167,-10.441610360360567,29.190031152647975,207.0311526479751,17.571321508868348,15.035439137134052,40882.470588235294,,4955.209090909091,208.0,28.62105263157895
1949-01-01T00:00:00,90.45122073243947,58.76560936561937,7.650190114068441,65.56021112667652,833.3849081493082,558.9684689706432,558.9684689706432,18.366211962224554,116.50349772647779,37.279761904761905,161.95360644257704,35.37464985994398,-19.14695697796433,35.439268207283284,-1.1308997331300212,-1.0435708898944271,-3.405347073692363,3359.162900976293,3358.2051420568246,10.78618899082566,17.02021883753508,4.466135012242038,-3.4065030919608645,-5.677370689655241,-5.972261448456777,-8.505757382621706,-8.001961259080089,-11.16503750852484,9.565989847715736,127.69737234995522,778.3798012753967,-10.377871300570439,27.531494522691705,194.4882629107981,22.656934306569344,16.5939777522056,35575.04347826087,,2950.5750000000003,207.48076923076923,30.356363636363643
1950-01-01T00:00:00,,,,68.04369098292534,916.4206796162846,,,,,,,,,,,,,,,,16.480639719392023,4.081283075386908,,,,,,,,,843.2298437283916,,,,,,,,,,
1951-01-01T00:00:00,,,,63.63449558344989,822.8347952419934,,,,,,,,,,,,,,,,16.7146757164404,4.491385632702123,,,,,,,,,959.0948905109489,,,,,,,,,,
1952-01-01T00:00:00,,,,63.60608123038893,824.518764609119,,,,,,,,,,,,,,,,17.213097949886112,4.858307142857149,,,,,,,,,768.8207124010554,,,,,,,,,,
1953-01-01T00:00:00,,,,65.37478494860919,820.9658084091952,,,,,,,,,,,,,,,,17.868867562380075,5.48040715268226,,,,,,,,,618.1671254423909,,,,,,,,,,
1954-01-01T00:00:00,,,,68.63097926415739,847.8172172888392,,,,,,,,,,,,,,,,17.43717538953255,5.208150033489628,,,,,,,,,694.9539732994278,,,,,,,,,,
1955-01-01T00:00:00,,,,71.80138164865515,896.0254466882819,,,,,,,,,,,,,,,,17.09613371339725,4.8492177754677765,,,,,,,,,851.523247140726,,,,,,,,,,
1956-01-01T00:00:00,,,,68.3647475941256,914.4199464690118,,,,,,,,,,,,,,,,17.105969465648823,4.7415580591473585,,,,,,,,,835.4555026322387,,,,,,,,,,
1957-01-01T00:00:00,,,,63.76205512332455,865.5149515984662,,,,,,,,,,,,,,,,17.335367203838043,5.492661587613649,,,,,,,,,685.6375864719447,,,,,,,,,,
1958-01-01T00:00:00,,,,65.8746383083974,896.0485785818081,,,,,,,,,,,,,,,,17.183344848123788,5.392683043738757,,,,,,,,,818.6385220754969,,,,,,,,,,
1959-01-01T00:00:00,,,,66.8326299475452,871.4764253658567,,,,,,,,,,,,,,,,17.4147019400353,5.25351828057468,,,,,,,,,781.6397538925163,,,,,,,,,,
1960-01-01T00:00:00,,,,63.82281623283259,847.2584605428439,,,,,,,,,,,,,,,,16.944310227272712,4.970285617137026,,,,,,,,,944.7571373703751,,,,,,,,,,
1961-01-01T00:00:00,,,,65.44087651495427,882.6715697117183,,,,,,,,,,,,,,,,17.589685747539995,5.529537761793983,,,,,,,,,805.4485021044813,,,,,,,,,,
1962-01-01T00:00:00,,,,62.39011907012013,829.4122297097176,,,,,,,,,,,,,,,,17.517298573334696,5.320415898381462,,,,,,,,,796.2308462694041,,,,,,,,,,
1963-01-01T00:00:00,,,,64.37255678035172,814.2954864738338,,,,,,,,,,,,,,,,17.71745714002577,5.350401268205679,,,,,,,,,741.0288677830542,,,,,,,,,,
1964-01-01T00:00:00,,,,65.9104809604477,857.7492801612442,,,,,,,,,,,,,,,,17.50932490291739,5.260812207972941,,,,,,,,,916.2165364255104,,,,,,,,,,
1965-01-01T00:00:00,,,,60.8406505832059,793.9158068759477,,,,,,,,,,,,,,,,17.390896167515155,5.304745438914878,,,,,,,,,898.7652610934052,,,,,,,,,,
1966-01-01T00:00:00,,,,63.084192329625814,819.9574433713776,,,,,,,,,,,,,,,,17.40466255374835,5.231206976961122,,,,,,,,,922.129782711384,,,,,,,,,,
1967-01-01T00:00:00,,,,65.72045668467797,859.690632470463,,,,,,,,,,,,,,,,17.68890760169326,5.493018695014672,,,,,,,,,978.1884498480243,,,,,,,,,,
1968-01-01T00:00:00,,,,64.203137186629,835.0965997541999,,,,,,,,,,,,,,,,17.32472983185342,5.260475876366397,,,,,,,,,892.4232064878353,,,,,,,,,,
1969-01-01T00:00:00,,,,65.05934134648749,837.6882649584262,,,,,,,,,,,,,,,,16.97870260047274,5.062017975402081,,,,,,,,,985.9172297297297,,,,,,,,,,
1970-01-01T00:00:00,,,,64.0855896541101,844.7610298792071,,,,,,,,,,,,,,,,17.445478449444277,5.260175786532053,,,,,,,,,972.2203785644051,,,,,,,,,,
1971-01-01T00:00:00,,,,61.25652814618312,834.0938623727308,,,,,,,,,,,,,,,,17.64898474866893,5.370507987793931,,,,,,,,,1210.8596967081742,,,,,,,,,,
1972-01-01T00:00:00,,,,60.94776414425827,835.4417369492465,,,,,,,,,,,,,,,,17.51661604219717,5.478850335205643,,,,,,,,,1106.3613434727504,,,,,,,,,,
1973-01-01T00:00:00,,,,64.83684190677295,931.1375037103036,,,,,,,,,,,,,,,,17.81537099494095,5.988048140863526,,,,,,,,,911.4044647809206,,,,,,,,,,
1974-01-01T00:00:00,,,,67.39270070236334,943.9692304884271,,,,,,,,,,,,,,,,17.731051961051993,5.6379666575567065,,,,,,,,,898.0850413749205,,,,,,,,,,
1975-01-01T00:00:00,,,,62.078704612364305,882.1575234085819,,,,,,,,,,,,,,,,17.62435786043993,5.569337694194602,,,,,,,,,1156.5159615883726,,,,,,,,,,
1976-01-01T00:00:00,,,,61.67371549079701,846.0267639992626,,,,,,,,,,,,,,,,17.63204752367087,5.185452960073411,,,,,,,,,914.8770928462709,,,,,,,,,,
1977-01-01T00:00:00,,,,62.18100868351568,844.2940897373703,,,,,,,,,,,,,,,,18.0754345663381,5.92175271863287,,,,,,,,,988.691259021652,,,,,,,,,,
1978-01-01T00:00:00,,,,62.716875486381085,870.6497739416338,,,,,,,,,,,,,,,,17.381087232499034,5.457383752986566,,,,,,,,,1130.84190286284,,,,,,,,,,
1979-01-01T00:00:00,,,,61.21059302504125,851.0082673832198,,,,,,,,,,,,,,,,17.517603905160428,5.493456117271162,,,,,,,,,980.7462601510186,,,,,,,,,,
1980-01-01T00:00:00,,,,60.89224703825925,819.2557146605571,,,,,,,,,,,,,,,,17.78526150143487,5.642805566002248,,,,,,,,,920.8379156470419,,,,,,,,,,
1981-01-01T00:00:00,,,,62.506632963356076,886.5492086068595,,,,,,,,,,,,,,,,18.142523254763784,6.112058608727416,,,,,,,,,706.5325578285867,,,,,,,,,,
1982-01-01T00:00:00,,,,59.52093888258033,818.4310064078397,,,,,,,,,,,,,,,,18.0058509943049,5.678281542493462,,,,,,,,,1080.0061868115286,,,,,,,,,,
1983-01-01T00:00:00,,,,62.29487041658586,947.7684440366868,,,,,,,,,,,,,,,,18.03785356068201,6.015545354388574,,,,,,,,,990.1825873362445,,,,,,,,,,
1984-01-01T00:00:00,,,,58.99376779626958,869.3254099616813,,,,,,,,,,,,,,,,17.61532821425236,5.59615925503609,,,,,,,,,929.759125104486,,,,,,,,,,
1985-01-01T00:00:00,,,,58.57672672056389,843.5643147308268,,,,,,,,,,,,,,,,17.075021334367747,4.955308763956139,,,,,,,,,1157.789008212255,,,,,,,,,,
1986-01-01T00:00:00,,,,58.87334831086622,852.6451719603111,,,,,,,,,,,,,,,,17.595476190476212,5.602046701925946,,,,,,,,,817.923186142269,,,,,,,,,,
1987-01-01T00:00:00,,,,59.34308463204269,834.2205798864567,,,,,,,,,,,,,,,,17.559569530046126,5.469144432411145,,,,,,,,,883.1816140350877,,,,,,,,,,
1988-01-01T00:00:00,,,,61.712365567988634,871.2186118038221,,,,,,,,,,,,,,,,17.501725942436238,5.2461864996520635,,,,,,,,,900.2453661501064,,,,,,,,,,
1989-01-01T00:00:00,,,,61.82492919062698,881.7184460844594,,,,,,,,,,,,,,,,17.131021918861865,5.01683097895882,,,,,,,,,885.0010390959865,,,,,,,,,,
1990-01-01T00:00:00,,,,62.841409672521095,890.3948866697037,,,,,,,,,,,,,,,,17.473271361140537,5.5277090032154295,,,,,,,,,860.9292649098475,,,,,,,,,,
1991-01-01T00:00:00,,,,61.842596810933436,863.5077927530738,,,,,,,,,,,,,,,,17.40101385917597,5.521912237932712,,,,,,,,,804.0256061355765,,,,,,,,,,
1992-01-01T00:00:00,,,,60.622742763665414,901.3305490502222,,,,,,,,,,,,,,,,17.1311023845572,5.480138556618819,,,,,,,,,770.2778883141,,,,,,,,,,
1993-01-01T00:00:00,,,,61.304859135541705,883.9259495060302,,,,,,,,,,,,,,,,17.154893383818333,5.323951822240661,,,,,,,,,926.9011457500666,,,,,,,,,,
1994-01-01T00:00:00,,,,59.10500911576972,822.0332309177866,,,,,,,,,,,,,,,,17.662242230612787,5.410983263598319,,,,,,,,,908.8106382978723,,,,,,,,,,
1995-01-01T00:00:00,,,,64.59368184733687,910.9289952828084,,,,,,,,,,,,,,,,17.519609191072515,5.391615729024737,,,,,,,,,883.5002087101711,,,,,,,,,,
1996-01-01T00:00:00,,,,65.46161863038891,924.6295098782476,,,,,,,,,,,,,,,,16.983974728235662,4.777963086927429,,,,,,,,,991.0313993174061,,,,,,,,,,
1997-01-01T00:00:00,,,,63.451492393605584,876.3204092971595,,,,,,,,,,,,,,,,17.321498380379534,5.2028813720819285,,,,,,,,,851.1055734190783,,,,,,,,,,
1998-01-01T00:00:00,,,,64.59605594693264,912.6379645145399,,,,,,,,,,,,,,,,17.711537889353824,5.830514712930114,,,,,,,,,606.7906826687315,,,,,,,,,,
