Entity,Code,Year,Coal Consumption - EJ,Gas Consumption - EJ,Geo Biomass Other - TWh,Hydro Generation - TWh,Nuclear Generation - TWh,Solar Generation - TWh,Wind Generation -TWh,Oil Consumption - EJ
Chile,CHL,1975,0.035252856,0.01991754,0.051,6.388,0,0,0,0.18894391800000002
Chile,CHL,1976,0.0355878,0.02174742,0.073,6.599,0,0,0,0.200308063
Chile,CHL,1977,0.03830922,0.02238084,0.08,6.968999999999999,0,0,0,0.205211316
Chile,CHL,1978,0.037346256,0.02090286,0.091,7.251,0,0,0,0.224485656
Chile,CHL,1979,0.041323716,0.02473857,0.094,7.4479999999999995,0,0,0,0.226568254
Chile,CHL,1980,0.04563612,0.0253368,0.105,7.871,0,0,0,0.229308414
Chile,CHL,1981,0.045552384,0.02494971,0.11,8.15,0,0,0,0.23685230100000002
Chile,CHL,1982,0.0303543,0.02582946,0.13699999999999998,8.914,0,0,0,0.210145613
Chile,CHL,1983,0.036383292000000005,0.02787048,0.20800000000000002,9.613,0,0,0,0.204117605
Chile,CHL,1984,0.049069296,0.0285039,0.201,9.975,0,0,0,0.204217982
Chile,CHL,1985,0.049111164000000006,0.02846871,0.195,11.07,0,0,0,0.198700298
Chile,CHL,1986,0.046640952,0.0260406,0.28,11.83,0,0,0,0.212579496
Chile,CHL,1987,0.048064464,0.02526642,0.271,12.823,0,0,0,0.222067025
Chile,CHL,1988,0.0669888,0.03550671,0.327,12.558,0,0,0,0.244660512
Chile,CHL,1989,0.090518616,0.05538906,0.321,10.543,0,0,0,0.27061342
Chile,CHL,1990,0.10904939279999999,0.0594711,0.963,8.941428,0,0,0,0.285680011
Chile,CHL,1991,0.0895891464,0.07004097719999999,1.033,13.135654,0,0,0,0.3185386816
Chile,CHL,1992,0.0774641736,0.0783434016,1.743,16.74015,0,0,0,0.345058697
Chile,CHL,1993,0.0781549956,0.0811225318817952,1.75,17.217321,0,0,0,0.3761515446
Chile,CHL,1994,0.0921807756,0.0782429184,1.786,16.985472,0,0,0,0.403971136
Chile,CHL,1995,0.09937788480000001,0.0749772144,1.879,18.413739,0,0,0,0.44408233119999996
Chile,CHL,1996,0.13770996472799998,0.07619976,1.7380000000000002,16.873468,0,0,0,0.4715384672
Chile,CHL,1997,0.17927165844,0.1036777284,1.743,18.943148,0,0,0,0.50717863804
Chile,CHL,1998,0.1686736116,0.14317599960000002,1.161,15.937254999999999,0,0,0,0.5184665857999999
Chile,CHL,1999,0.1740620232,0.19558217519999999,1.45,13.577,0,0,0,0.5243779502
Chile,CHL,2000,0.13450932359999998,0.252505908,1.375,19.081,0,0,0,0.5125284596
Chile,CHL,2001,0.1055324808,0.2862054612,1.683,21.68,0,0,0.006999999999999999,0.48760030579999997
Chile,CHL,2002,0.1063698408,0.288637992,1.781,23.186999999999998,0,0,0.006999999999999999,0.5088753972
Chile,CHL,2003,0.10170155880000001,0.3122599176,1.695,22.603,0,0,0.006999999999999999,0.49146428340000003
Chile,CHL,2004,0.11780426538789399,0.338940654492138,2.031,20.96933834,0,0,0.005,0.5210726886065971
Chile,CHL,2005,0.115452390431166,0.32787927795672195,1.79,25.5755,0,0,0.006999999999999999,0.5406409032773261
Chile,CHL,2006,0.144138506174544,0.30342059489501505,1.431,28.215050083250297,0,0,0.006999999999999999,0.600832574753173
Chile,CHL,2007,0.17107765445782003,0.1788517224,2.696,22.334859107965002,0,0,0.0112,0.7732638008811529
Chile,CHL,2008,0.18294307444186103,0.0995453568,3.5882213160000003,24.26614619,0,0,0.03812314,0.803095816419123
Chile,CHL,2009,0.16724727261085998,0.1006171776,3.3916818156,25.17931053,0,0,0.07901422,0.7842713065399471
Chile,CHL,2010,0.1880250012,0.2066311404,3.412477248,21.75947414,0,0,0.32532599,0.69452301578178
Chile,CHL,2011,0.24115130640000002,0.210114558,4.31442610200001,20.51000509,0,0,0.33759564,0.75832816940338
Chile,CHL,2012,0.2811561804,0.1908301572,5.98317351470219,20.16202386,0,0.00034039,0.40838745,0.7582582102
Chile,CHL,2013,0.31603641120000003,0.191253024,6.896006202000001,19.90721056,0,0.00675656,0.5450755660000001,0.7316960020000001
Chile,CHL,2014,0.3188080728,0.1583615232,4.989873005000019,23.045077600000003,0,0.458712984,1.44312018,0.7110282558513109
Chile,CHL,2015,0.30619743120000004,0.17367428365200002,5.566129615589991,23.62150692,0,1.3601002794100001,2.11464801,0.7179297443000001
Chile,CHL,2016,0.310537908589721,0.212986828404,6.7222160220359095,19.690726967,0,2.5502637000000004,2.451839459,0.760860011531322
Chile,CHL,2017,0.322882788322695,0.202125489925251,7.449310112720339,21.325730884960002,0,3.8959483146099996,3.62555935675,0.728130661225438
Chile,CHL,2018,0.311622042395153,0.230893535933885,9.157251968936661,23.36676917653,0,5.11872082944,3.5878947166,0.749255907906626
Chile,CHL,2019,0.284528776670237,0.233328331494512,9.992203783693801,20.852753043984197,0,6.30022639862375,5.3001927110463605,0.759591944830147
China,CHN,1965,4.79053656,0.0399115044247788,0,22.096999999999998,0,0,0,0.464625131
China,CHN,1966,5.1246432,0.0486194690265487,0,22.4859072,0,0,0,0.5968796789999999
China,CHN,1967,4.5552384,0.0529734513274336,0,19.383488399999997,0,0,0,0.589294243
China,CHN,1968,4.52132532,0.0507964601769911,0,22.870395000000002,0,0,0,0.6445244720000001
China,CHN,1969,5.45979654,0.0711150442477876,0,23.2593022,0,0,0,0.864159589
China,CHN,1970,6.94673856,0.10413274336283197,0,24.0371166,0,0,0,1.1953639740000002
China,CHN,1971,8.00955774,0.135699115044248,0,29.0752326,0,0,0,1.6256796530000002
China,CHN,1972,8.47052442,0.17561061946902695,0,32.951046399999996,0,0,0,1.8709073969999999
China,CHN,1973,8.58147462,0.216973451327434,0,36.8268602,0,0,0,2.282339126
China,CHN,1974,8.4908304,0.273212389380531,0,41.674942,0,0,0,2.624662865
China,CHN,1975,9.56955942,0.321106194690265,0,43.61063920000001,0,0,0,2.8946816269999998
China,CHN,1976,9.8033922,0.36646017699115,0,44.193999999999996,0,0,0,3.309071023
China,CHN,1977,10.78394076,0.43975221238938006,0,46.134116600000006,0,0,0,3.495750171
China,CHN,1978,11.84110776,0.49816814159292,0,43.2261514,0,0,0,3.87589276
China,CHN,1979,12.24973944,0.5264690265486721,0,48.55594779999999,0,0,0,3.88547828
China,CHN,1980,12.740469160104,0.517761061946903,0,58.2211756,0,0,0,3.64219579657319
China,CHN,1981,12.672702075852001,0.462247787610619,0,65.5131856,0,0,0,3.4574629764602203
China,CHN,1982,13.409416302408,0.432858407079646,0,74.41385720000001,0,0,0,3.4233077381178303
China,CHN,1983,14.3604162702,0.443017699115044,0,86.41694759999999,0,0,0,3.49888014174923
China,CHN,1984,15.61775920236,0.451,0,86.8146936,0,0,0,3.62806666663512
China,CHN,1985,17.050552081920003,0.469141592920354,0,92.387557,0,0,0,3.79893331378348
China,CHN,1986,17.825126159232,0.499256637168141,0,94.5486436,0,0,0,4.041266395548529
China,CHN,1987,19.3400705862,0.503973451327434,0,100.0242802,0,0,0,4.29500003401169
China,CHN,1988,20.776404996144,0.5173982300884961,0,109.16801880000001,0,0,0,4.61736971863135
China,CHN,1989,21.768846496488,0.546025663716814,0,118.40898419999999,0,0,0,4.8354148635572
China,CHN,1990,22.08426133536,0.55506017699115,0.064,126.7439726,0,0.002,0.0020202020202020198,4.7936459904027595
China,CHN,1991,23.160339985356003,0.5620265486725661,0.064,124.68895159999998,0,0.002,0.00909090909090909,5.18280396278545
China,CHN,1992,24.233389401816,0.5729115044247789,0.113,130.6860774,0,0.003,0.131313131313131,5.637172604941419
China,CHN,1993,25.813284159600002,0.608287610619469,0.11699999999999999,151.8461646,1.604,0.004,0.212121212121212,6.2304102289887595
China,CHN,1994,27.510002234820004,0.637096460176991,0.46,167.428969,14.755999999999998,0.005,0.383838383838384,6.31483201072909
China,CHN,1995,27.8526619168812,0.6436637168141589,3.014,190.58,12.833,0.006999999999999999,0.616161616161616,6.84061130424746
China,CHN,1996,29.143402235233,0.6745044247787609,1.5330000000000001,187.97,14.338,0.009000000000000001,0.0939393939393939,7.49832965221444
China,CHN,1997,28.554884896502198,0.7127469026548671,2.722,195.98,14.418,0.011000000000000001,0.197979797979798,8.18379029065374
China,CHN,1998,28.3381801484582,0.7349884955752208,2.48,198.89,14.1,0.013999999999999999,0.35555555555555607,8.40734833635187
China,CHN,1999,29.156517846655397,0.779870796460177,2.52,196.58,14.949000000000002,0.017,0.47373737373737396,8.94661005297808
China,CHN,2000,29.561062335738697,0.8890469026548671,2.537,222.41,16.737000000000002,0.022000000000000002,0.58989898989899,9.580093190259651
China,CHN,2001,31.088717104475602,0.995247787610619,2.5540000000000003,277.43,17.472,0.031,0.7191919191919192,9.79512333356275
China,CHN,2002,34.082847134172894,1.05888849557522,2.546,287.97,25.127,0.048,0.8373737373737379,10.576829934860099
China,CHN,2003,40.619010882282,1.23029026548673,2.536,283.68,43.342,0.064,0.9969696969696971,11.7774880488342
China,CHN,2004,47.3590069340961,1.4394229203539801,2.528,353.54400000000004,50.468999999999994,0.076,1.27777777777778,13.7522590912288
China,CHN,2005,55.4583806597036,1.69110389486726,5.322,397.017,53.088,0.084,1.94606060606061,13.992388355104001
China,CHN,2006,60.906174260239496,2.0802152547787602,7.132999999999999,435.786,54.843,0.095,3.71181818181818,15.029908070300902
China,CHN,2007,66.3260865659396,2.55880435687611,9.863,485.264,62.13,0.114,5.479292929292929,15.771753170992
China,CHN,2008,67.3773142449313,2.9495846124991103,14.866,636.96,68.39399999999999,0.152,13.1,16.0888688812582
China,CHN,2009,70.58016457398729,3.2480650793026205,20.85932,615.644,70.05038,0.27899999999999997,27.6149978332,16.694352344475
China,CHN,2010,73.2249932042544,3.91946597608364,24.90023,711.38314,74.74208,0.701,49.39962,18.9919597701995
China,CHN,2011,79.71049919296141,4.8658633968624505,27.631999999999998,688.045,87.2,2.61,74.1,19.6823778841708
China,CHN,2012,80.7128412223577,5.43159295752034,30.133000000000003,862.7941099999999,98.31839000000001,3.5945099000000003,103.04990649999999,20.632388432386698
China,CHN,2013,82.4411488103195,6.18762751232311,37.133,909.6122733999999,111.50078,8.373886500000001,138.2641332,21.538507794244104
China,CHN,2014,81.8303510473925,6.781072880623761,46.26822,1059.69167,133.21756000000002,23.51216,159.7627,22.4190549811193
China,CHN,2015,80.13362222833359,7.00882300884956,54.07029,1114.51541,171.37818000000001,39.48057,185.59143999999998,23.9000771127845
China,CHN,2016,79.0925513375049,7.539879197591291,62.134767000000004,1153.2675,213.17846,66.52795,240.8605,24.507855734396802
China,CHN,2017,79.27744913194529,8.65578131883479,79.59748421052629,1165.065,248.1,117.8,304.6,25.565126901729602
China,CHN,2018,79.8307623,10.1878546122685,93.7238,1198.887,295,176.9,365.8,26.580616829414
